Review_0,Review_1,Review_2,Id
"Yes. Just yes. 

Love the vibe, products, treatments and endless cucumber water. I will be a regular. That's is for sure. If you find yourself in need of...","Deep tissue massage was great. However, I left my gold necklaces and it disappeared. I was the only customer there. No manager called with sincere...","Just want to let the manager know that the receptionist Dianni spoke with the customer in a very defensive manner (rude way of talking, no smiling, and then...",uUb8lDmKEUt49kNM7kbwBA
"I had the very best experience at Press, Williamsburg today. They have a lot of precautions in place for Covid and my massage therapist informed me on all...",I got to redeem a gift massage here as soon as the first lockdown let up. It was soooooo good! I've gotten a lot of massages & have grown rather picky. This...,Press Williamsburg is awesome! I was there this past Friday for a massage. It was my birthday week and just wanted to finish it out with some pampering. The...,V1Z74XUHv6DepYktYUmDiA
Purchased a gift certificate for my sis last week for her birthday. I was able to purchase electronically and made an appt online. I was thrilled and...,"Dumbo's best keep secret...great massages, deep tissue, focus on releasing tension and tight muscles. Nao and Maria both excellent.","Easy bookings, super clean, but most importantly AMAZING massage by Maria.  I've been to cheap as dirt $45/1hr places where they just rub you and leave you...",bTlF0xHYRjVhrzs8gqRw1A
"My husband and I were visiting NYC, we're from Portland, and I really wanted to get a facial while I was here. I was lucky to schedule an appointment at...","Unfortunately, I can't rate my experience here because I had such a difficult time making an appointment. My review is for their website and customer...","I absolutely love the Caudalie brand, all of its products and the fact that it also makes wine. I love wine and skin care so Caudalie would be by default my...",vFIuJD2_gVIf7fVXo89qhw
Came here to spend a quiet peaceful time on my bday and I truly fell in love with this spa.  Everyone was very friendly when I was there.  The facility was...,"VIP Suite: 
Came here for the VIP Couple's Escape. I can't remember if it was 3 or 4 hours. We arrived after lunch on Saturday and left by dinner. We had a...","The price is not for the faint of heart, BUT you will have an amazing massage and/or facial. I wish I'd remember the masseuse or the estheticians name,...",CaEh6DNSCBkgF6kp5JOJ2A
"Visited La Prarie at The Ritz-Carlton for a 60-minute Signature Facial. 

The facial was relaxing and at the end my face was glowing! The esthetician was...","Love this products , service in here is great for a busy city like New York usually u won't get a great service be cause every one is very busy .","Go here for a facial. Ask for Mary. You're welcome.

In all seriousness, this has been my go-to place (read: ONLY place) for a facial since I was 18. My...",DcshU8rJkoroFhT2RNq41w
"Went for the first time about one week ago. Marissa was my masseuse if I'm not mistaken. She was excellent. 

As a first time client they had me complete a...",I'm so sad this place didn't meet my expectations. I've been wanting to book for over a year but life and COVID-19 got in the way. I finally was able to get...,"My husband and I received a couples massage as a gift. MJ Treatment has made an effort to create a spa-like atmosphere which was very nice. However, the...",uBXC0Re3rz8OlaR8wiuvUg
I've been here twice and both times I've seen Dagmar for 90 mins. Dagmar was amazing. She listened to my concerns and made them her focus on top of the...,"I don't know how many times I'll have to say this but I absolutely adore this NEIGHBORHOOD gem . 
First off , its black owned (hallelujah) 
2nd ,  hands are...",I want to leave an updated review for my Brazilian wax experience with Tameka. It was PHENOMENAL! She really knows how to make her clients at ease. I was a...,hXy57HWnZbB-QKuDMvWgmg
"Took my mom here for a full body massage and she said it was the best massage she's ever had (this was pre-covid) the vibe is very chill and very quiet,...",So great and relaxing thx soo much. I really appreciate the epicly important improvements in my back and shoulders. Namaste. And happy early new year!,"Amazing massage in a quiet, clean, cute place with friendly people. My friend and I dropped in on a whim and were very happy with our experience! She fit us...",xG4_l3cYiEIGQfwK5d9fsw
"I have been here twice with a Groupon. Sorry can't afford to be paying over $100 for a massage. Maybe if it was a medical massage I would, but at local...","Took my boyfriend here for a early Valentine's Day massage , the place was clean they took our temps at the door , but let me say this, when i think of a...","We came here as part of our Valentine's day weekend activities and, although I enjoyed myself, I feel it was a bit overpriced. 

We booked the 90 minute...",7sWkB3j3Q9yxoOePbYY9Qw
"I had a wonderful time at Oasis Day Spa !
I felt welcomed, I was pampered, the treatments and massages were excellent ! 
I needed this moment and felt so...","If you are looking for a quiet, posh, professional spa this is the place for you. I had the aromatherapy massage and it was amazing the therapist had the...",I had a great massage at Oasis in Westchester yesterday.  The massage was strong and relaxing (kudos to Toni).  There was enough space for social distancing...,FkmTt8MDdJ1hOeBzWatR0Q
DUMBO Wellness is a very professional studio with excellent massage available from Siobhan. I've been a client for several years and will continue because...,"DUMBO Wellness. I've had upwards of 1 hundred massages over the course of my life, mostly as part of my recovery process during business travel.  I searched...",I had a sports/deep tissue massage and was very impressed with Siobhan. The place looks a little small when you first enter but its a little hidden...,oNrGMa0avrE8rNh2zBe98g
"First of all, I rarely leave reviews/comments. But I have to write about my favorite esthetician, YoYo. I have dehydrated skin. So I always needed good care...",So happy I found SKN Spa! I originally bought a facial package on Groupon back in early 2019. I've been a loyal customer ever since :) I have worked with...,"YoYo, you rock!!!  Thank you!!!

I haven't written any reviews on Yelp and anywhere since the pandemic. I feel it is wrong that I don't say something about...",mr2U0QKo8ZyV2w4_cOkhAw
"What can I say about Pavirin that others haven't mentioned already.

Clean, professional, conveniently located and most importantly one heck of a Thai...","Amazing massage! Pricing is on par with more than massages in the city, but the service is head and shoulders above the competition. I loved the Thai...","AmaZing massage! Pricing is on par with more thai massages in the city, but the service is head and shoulders above the competition. I loved the thai...",B1qj56qIJ1K5q9LHvrA57g
I was looking forward to coming here during all of quarantine and I'm so happy I did! They completely changed the whole 5th floor and it's completely new...,"My friends and I went to Juvenex for a spa day in early March, we got a body scrub package with a 30 minute massage. The spa is pretty small, luckily for us...",STAY AWAY!!! It should be known anything 24 hours can't possibly be top notch. This spa is taking advantage of customers and using COVID 19 as an excuse. An...,0QhgfjdBu1RKyIrwygCMqg
I love Najat!! She fixed my skin before my wedding day !! She is an awesome person.,I was completely blown away by the quality of service and products here. Before my appointment I observed the owner delighting her patrons with knowledge...,"I have had dozens of facials over the years, and when I relocated to the NYC/NJ area, I was on the hunt for someone in my area. I overwhelmed by the number...",s51SwPK4c8lYW49k6T8Hag
"Located right in the heart of chinatown. $40 for an hour of bodywork + footrub. Came with 4 people on a Sunday, was quite busy but definitely worth the wait!!!","in a sorry update, i've received other yelp messages from other women who have since gone and experienced the same thing from it seems the same male...","Update:
This place was great up until the very end. The guy at the front desk said if we leave a review we can get free 30 mins massage so I opened up yelp...",jOA8rJehImz34TuLmvhwMQ
I've come to Spa Castle twice since the COVID-19 restrictions. I was never reluctant because they are always clean before and after the pandemic. I went on...,Very disappointed with my visit to Spa Castle. I understood prior to visiting that due to COVID many of the services weren't available. However the customer...,"My experiences here are always pleasant, great for a staycation day to relax and unwind. Their food is pretty good and I like that there's a...",8VTSpsJCyB-wgtCFkSTszg
I love this place.  Sage has always been my go to when I was pregnant and I loved it so much I continued to go there even after pregnancy. I'm a physical...,"When I was 41+ weeks pregnant I had the best natural labor inducing massage here. I told my masseuse to just go at those pressure points, and I was in labor...",One of my favorite places!  I have been here several times for massages and always leave feeling much better than I enter.   I've worked with at least 3...,U0N4eotLFZB1GkhlhE920Q
Idalis was an excellent stylist. She was very personable and knowledgeable. She made me extremely comfortable and walked me every step of the way during the...,"Worst experience ever. 2 Family members went in for a cut and dye job. First of all, neither of them got the color they wanted. When they told the ""so...",Danielle is the BEST! She is magic. I love the staff at the spa also. I always feel like family there.,RjSI04TNF8xmQpKdpQQbiA
"Safe, Relaxing and affordable.
I was looking for a place to get a back and neck massage, as always I took to Yelp for recommendations and found 88 Spa.
I...",Love the place - very clean and very warm which make taking off your clothes much more comfortable. $40 for 1 hr. I had a terrible pain in my shoulder and...,"I walked over straight after work because my shoulders were so tight it was giving me a headache. Good thing, because the schedule filled up for the night...",u7jPtPAiEC4k-Ff6Hd-Ssw
"Very clean and covid conscious- they sanitized shoes, hand sanitizing, did a temperature read. Tom gave me an incredible foot/leg massage, then chair...","I want to keep this my little massage secret place but it seems like everyone local pretty much knows about this place. Very clean, no frills massage...",First time going out to have any type of contact needed service and I have to say that this was a very nice experience. The staff was very much about their...,EUmzTB6G2SCRypNNMW5p5g
Thank god they are open again! This was my second deep tissue massage with Noemi (the first was right before quarantine started). She is absolutely amazing!...,"Just been back to Simple Spa post Covid, and it was wonderful! They had all precautions in check, staff wore face masks and face shields. Felt completely...",This place is it! I've been to many spas. I like this one the best. It is small but thoroughly clean and the staff are impeccable. The services here are...,9xJ__n7jY01lluYX9DboBg
"My wife scheduled a massage for me here, walking distance from our house and it did not disappoint. Very professional, clean and calm atmosphere. The...",I went to Zigrida Spa in the Bronx in need of a over due 1hr massage. The masseuse Rita started at 11:11am she said I'm finished at 11:54am. I said isn't it...,I visited this spa on my birthday for a 60 minute facial and 60 minute massage. I purchased an great deal on Groupon. The spa is nice and small. The massage...,KS8THGGxSavhH2BNsywGtA
"Late post - Celebrated a friends birthday here, The booking process was organized and detailed. We arrived for a day filled with relaxation and fun and that...","So the last time I had a massage was pre-quarantine. And I needed one so badly. It was my friends birthday, so I found my excuse and booked us some...","Booked a party of 5 for a day party that consisted of 4 hours, the booking process was quick and they explained all the necessities for the day off and...",ABvIpl69v425nYvVRB4kIg
"Just had a couples massage here.
Reasonable price for a 90 min massage (plus a 20% discount from yelp).
The place was very clean and the service was...",(4.5) My 60 minute Deep tissue with Amy was lovely. I will most certainly be returning for another treatment very soon. The only reason I'm not giving it a...,"This place is truly the best massage I've had in nyc. This place is worth your time, your money, and your healing, do it do it do it!",6b62gX7h6qhduyI8Z4DO3w
This is a reliable parlor no matter who you get. I bought a stamp card of 10 massages that came out to $40 each massage (as opposed to $45). I pass that...,"Best massage place in town! Come here if you're looking for a serious massage at a reasonable price. I know that every time I come here, I will get an...",BE WARNED: This place is absolutely not for the faint of heart!  I absolutely love this place because I love intensely deep massages - and they truly...,ClY7IwXYIqMF-GPFuH6e_A
"Great service. In addition to following social distancing guidelines, Bergen Spa provides very clean, sanitized rooms and a nice aesthetic. The masseuse was...","Honestly the best massage I've ever had. The place is well maintained, clean, peaceful and puts you at ease of COVID anxieties. Kevin is ah-mazing and...",Just left this place and it was amazing! Scheduled a massage in celebration of my 30th birthday. My husband and I got the 60 min back 30 min feet treatment...,0gbyQuU4PXKRYPEcdbv6pw
"Beautiful place really nice and spacious.
Staff is very friendly. And Lulu who gave me my mani pedi is so nice! We had a nice long chat she is very friendly...","I was hoping to get my nail done, but the service was really AWFUL.

The nail technician, who did my nails, did NOT know what she was doing. When the nail...",My girlfriend and I walked in for some massages and they were very accommodating. The room was super clean and the beds were very comfortable. The music and...,3eHp_l7UrzmaXdhBTLrrIA
"Hands down, one of the best massages I've had in a very long time! The masseuse took her time and I didn't feel like anything was rushed at all, which I...","I am not from NY and I've paid a lot of money for massages that did not help at all. If you're not from New York (not sure of the average  pricing in NY),...",I love this place. Such good massages. Super clean. I hope they can reopen soon and continue to thrive. A hidden gem for sure!,B9fabYdVATdAf_2_LHdNmg
"*COVID Era Review*

Online Booking: Explore All Options
Checked for appointments a week ahead and noticed several things were not available for two people...","Amazing to see a BathHouse Open in Williamsburg! Amazing staff! 
Only policy I would recommend for Covid & also to make it more intimate 6/8 people max at...",I cannot recommend this place enough to everybody and anybody looking for a relaxing day/night in the middle of the NYC hustle and grind (even during...,VjZQS4__cBDQGCrzNSqxUg
"As always, 5 stars! It's been a while since my last visit, as we lived out of state for a bit. The spa is just as good as it has always been, and employees...","This is my favorite spa in northern Jersey. The steam room is excellent, and the premises is spacious and very clean. Many rooms to choose from, lovely...","After visiting SoJo several times (A+) and Spa Castle (C), it is very hard to read the name of this location as a resort. It's extremely small which...",hqXSB_nHhW4NwTfBOsdaWw
I went to Glow Spa for the first time yesterday for a wax. The staff was kind and welcoming when I first arrived. Patricia did my wax and she made me feel...,"I called to get a massage and they had a massage and facial special so I went for it.  Nini was very welcoming, I like that they have mimosas and other...",Came in by chance and loved it. This place is a delight. It is a family owned business. The owners Luis and his lovely wife are as welcoming and...,HutE7S1-DlvHxAhZ6g0W6A
"Honestly one of the best massages I have ever gotten. Angela was amazing, she frequently asked how I was doing and if I wanted her to go deeper or softer....","Absolutely love this place. I have been coming here for more than one year, extremely happy that this place had re-opened given the covid-19 situation. Note...",Did an hour couples massage with my best friend for my birthday and it was incredible!! The masseuse took out all the knots in my upper right shoulder....,CyJ84OTQpNCBsBJ3vwrT6Q
"Steven was so great!!!! 

If I lived in NYC I would def. be here regularly. 

I got a deep tissue massage. 

He had great pressure and awareness of what...","Nothing to go crazy over, mediocre massage, I had booked a hot stone but barely got the stones on my body? Not very friendly customer service either. Too...","Came back here for a relaxing afternoon. My boyfriend paid for water spa passes and services for us. While down in the water lounge, we simple had...",Onxh447b4NYfo1Y3H-qpRA
"Jurlique is an absolutely wonderful day spa on Madison Avenue and 51st Street.  

This review is way overdue, but I had a facial a few months ago (I'm...",4 stars for the facial. I had two Gilt City vouchers and got an Advanced Skin Brightening Facial and a Skin Purifying Facial. The facialists were great and...,I am a long time Jurlique user. I just cannot branch out from the the products because they make my skin feel soooooo good. I recently ordered from the...,-kaktEKXsai7iNe0ba1FYw
"I really wanted to give this place 5 stars, but I couldn't
I even went here on 2 separate days, to have another experience just because I wanted to love it...",5 stars for the steam room itself - an incredible experience. The women's locker room is immaculate and spotless. Definitely allot enough time to use the...,"What a great place to relax! I just had a baby and was given this as a first Mother's Day gift so I chose the Blissful Marma massage. David, my masseuse,...",7QgHSyDaEo-H-HV4y0m1PA
Irina is wonderful! Brazilians are always painful for me but she was very nice and easy to talk to making the experience less daunting. Will be coming back!,I have the most sensitive skin and am always so scared of getting waxed because of the pain and the reaction my skin gets. After reading all the reviews I...,I could have sworn I left a review already but I guess I've given this place 5 stars so many times for the last 5 years. Note that everyone leaves 5 stars...,glMirP1UezuJFmXfp61C8g
"If you're reading this review, you're probably already considering booking an appointment with Rescue Spa. Just do it. It's the best decision I've ever made...",My first experience here was with Livia pre-pandemic and she was amazing! You can easily tell she was passionate about skincare and was very patient and...,"This spa is high end, but has the best products ever. I've been a long standing client and only trust Angelina to provide me with services, advice, and...",SDrll4HJX9Xfzpsa3tT7SA
Made a same day appt and went it on a whim. First covid massage. I lucked out with Christian. Holy wow he was everything! I have really bad tension in my...,"I was very impressed with the cleanliness and vigilance on keeping their staff and customers safe. From the temperature checks, the staff wearing masks and...","I haven't had many massages in my life, but working from home during the pandemic (and my resulting hunch back) drove me to seek out a massage therapist in...",6Y11Mc3qCNQkaS-XPIjgDw
"5 Star Customer Service!  Especially during this crazy covid time, taking care of your customers is so key!  Haven Spa delivered for me and I felt the need...","Booked myself a spa day as a birthday treat: harmony massage and haven foot renaissance. The staff, over the phone and in person, is absolutely impeccable....",I just came back after their reopening and I got a facial with the mask on. I know it's not ideal but my skin really broke out on my forehead. I had deep...,ad31NoH3Xb7q1bYg-YEoog
"I would say that I have tried so many spa grandee and it is the best I have ever seen, I am very clean here and the attitude of the masseur is very good, I...",Very safe and sanitary experience. All of the staff are very kind and accommodating. The atmosphere is extremely relaxing and private. Great price point for...,Massages here are investment in your soul! I had m4m massage and it was the best thing I've had in a while so I've been going here for it for a long time....,ADZyoOEPWqk8st91hqkqxg
"Located in Ktown Manhattan, Buri Spa is on the 3rd floor of a building that's pretty easy to miss. Once you walk in you'll see a front desk and 
3 rooms-not...",This little 3 rooms SPA is located in the jungle of merchants in the busy ktown. It's located on the 3rd floor with no big visible sign so you might miss it...,"Being a nursing student is very stressful.. so I decided to try a Thai massage! This form of massage is more of a mix of yoga and massage, rather than the...",rw3uCeZBVg6L_AVc_NxacQ
"I came here due to my chiropractor telling me my muscles were extremely tight. I came in with an appointment, not having any experience with massages in NY...","Went here twice. Massage was good the first time, so I was hesitant about revisiting.
Sisi outstanding the second time! She worked on every knot and cracked...",Awful / Disgraceful! - Truly a terribly experience. Management was unable to control the rude mob that entered the establishment & ruined my experience....,8o51Y6LpKtxxnechJkMWPg
"If you're looking for a GREAT aesthetician to apply Extreme Lashes
Look NO further!
I been using Inna (Christina) for almost 3 years now after trying sooooo...",Had a wonderfully relaxing morning at Argana thanks to their hammam service! It's a bit different than what you get in Morocco but still wonderful. Vera was...,Amazing place with knowledgeable professionals. Had a gentlemen's facial and my face feels clean and refreshed. Can't wait to go back for a massage.,euVTN2wpbCNZrrtFET_nWg
"What a great experience. My first time ever getting spa facial. Sari also I had a facial by Nadia 

Was brilliant and calming. It was so relaxing to get my...","I was looking for facial places that offer Hydrafacial and boy that's harder than expected. Even with Skinspa and all their locations, only the Mideast one...","Went in for a power peel and everything was fine at first - the receptionist was alert and helpful, the aesthetician was professional..... until she put the...",LVQ6k2dwN5NHvJ7cpN4fOw
I have to say that this was the best message I had got in NYC. The environment and staff were great. There are multiple floors (3) where the rooms are...,"I've been precovid and it's always been great. 

Came In sept and felt very comfortable. Everyone wore a mask. 

Foot massage was awesome. They are very...",Been coming here for years and they never disappoint. Their COVID protocols are very good and I feel quite safe continuing to come here regularly. Support...,-R4lcVkMi05sQc2vQOTUiA
"First massage in almost a year due to Covid and Ease NY was the perfect place to help me ease back into it ;) no pun intended. 

They temporarily moved in...","I love this place.  What can I say more than that. 
I have 3 herniated discs and have been through all types of PT, anti inflammatory meds, etc and nothing...","This is my first time coming to Ease NY. The experience is great. Compared to other massage places I have been to, Ease NY offered professional massage...",f_XMe0wAx0Ngl4nvgJ5JHg
"Came here for a massage and had one of the most pleasant massages here ever.

Clean establishments. Nice masseuse. Decent Pricing.

Location is a bit hard...",,,oluMs7xazEBXpEz-MeqMPw
I absolutely love this place. I have never had a bad massage here.  I come here whenever I need to work out the kinks. I would definitely recommend that you...,As tourists my partner and I had walked on average 7km per day for the last 6 days and were in desperate need of a massage. The ladies here were...,"Quaint little massage clinic inside an office tower offering shiatsu style deep tissue massage. 

I checked in here for 60 minute massage, they offered me...",clPF8kb8OAeo8TWZJsFFmw
"Have been going to Ascend Spa for nearly two years now, and always had a great experience. I've had chronic back pain since the age of 13, and Jeff is...",I'm not one to leave reviews but this really is an amazing place! The staff is so friendly and helpful and they're taking all the right precautions with...,"I visited Ascend spa on 10/8/2020 to get a deep tissue massage after they reopened from COVID. Let me tell you, they are doing everything right and taking...",OZDf-03YgFTNEtog5RCDNA
"I felt like at HOME AWAY FROM HOME! 
This place is absolutely amazing. 
We booked a little birthday mani pedi with hot stone massage and gel mani. Warm...","I love all the concepts behind Green Spa on the Go. I love their green approach to beauty and their non-toxic products. They are also an ""on the go""...","I've only visited once, but that was enough for me to rave about this place to multiple friends. I thought I would have to commute into Manhattan to get a...",CAl2jGGwD_5IMtumAL6usw
"Such a great experience!! I'm not new to Botox, but I am new to Peachy. I'm a fan! Everything from booking my appointment, to the communication leading up...","Had a great experience here getting Botox for the first time. 

Went IN COVID and felt safe and protected by all their distancing measures. 

Was welcomed...",I loved my experience going to Peachy. It was my first time getting Botox and Peachy made it so approachable and comfortable. It's by appointment only and...,lJKdg_f_RahXiUMkwYAy7A
"Yesterday afternoon I experienced bliss @ Tribeca Spa of Tranquility after receiving an invigorating 60-minute Korean Body Scrub, followed by a heavenly...","I have been going to the Tribeca Spa of Tranqality for several years and am so glad they're still open!

The best body scrub ever- I feel so vibrant and...","The name sounds relaxing and inviting! Tribeca Spa of Tranquility. I have mixed emotions about the spa after my 1st Korean body scrub experience. 

When we...",eqAnbLSj3f1osvKeERI3-A
"WFH somehow has me tighter than usual, so I decided to book a massage.  I did a Thai combination massage, which involves both deep tissue massage (essential...","after a crazy few weeks of work, i took a day off and booked a 60 minute massage here (my first ever) for the two of us. i was delighted by the...","EVERYTHING WAS STUNNING. 

Kathy and Sala gave my partner and I the most impressive, thorough massages ever! The room was beautiful and comfortable. I'd...",MJ4gzHI6A_OQMltd3ciuww
"Lovely pedi- comfy chairs, cute atmosphere. Will be back :). My feet felt so much better after getting them done. I love the fact that everything is organic.",Amazing experience. So relaxing very healing. The place is super clean and Mery made me feel so relaxed and lifted all my worries. I will defiantly be back...,I've driven past Namaste numerous times and finally tried out their 1 hour facial with Marlene. The atmosphere is super warm and welcoming. Marlene made the...,GclosVbQ4-w3HS6t47GSPQ
"REVI IS AMAZING !!!! Last two nights I've had trouble sleeping because of  back spasm. I came here for a deep tissue.  Pressure points, digs deep into ur...",I now come here for massages exclusively. She has saved me so many times. The best massage therapist in the city!,"I wanted to treat myself, and got last min appointment on my day off. That was truly a treat!  
Revital was hands-down the BEST massage therapist I've ever...",HwLJHG_zbod5ys537W2zHw
My boss bought me a massage for christmas i'm not sure how she found this place but it's a gem. i regularly drive to jersey once a month for a massage but i...,I had a fantastic prenatal massage at Melt!  Cynthia was attentive and put me totally at ease.  The facility is so tranquil and peaceful.  I left totally...,Marina was an absolute pleasure to work with for my therapeutic massage today. She helped work out most of the aches and pain associated with being a new...,LH7xjdkaeNDogmywjl7xFQ
