Name,Address,City,Rating,Review Count,Coordinates,Price,Id,Categories
Deer Studios Nyc,"['240 E 56th St', 'Ste 2E', 'New York, NY 10022']",New York,4.0,5,"{'latitude': 40.758622, 'longitude': -73.966138}",,08Ea8VynjWEfIU_H2kHO4w,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'sessionphotography', 'title': 'Session Photography'}]"
GUM Studios,"['4508 2nd Ave', 'Brooklyn, NY 11232']",Brooklyn,5.0,1,"{'latitude': 40.65181, 'longitude': -74.0143}",,fyMo9IKp3WBfDnIGFOaj5Q,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Chemistry Creative,"['305 Ten Eyck St', 'Brooklyn, NY 11206']",Brooklyn,5.0,2,"{'latitude': 40.71166, 'longitude': -73.93671}",,E3eoQWgiQyDi4yV6dfS8FA,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'photographers', 'title': 'Photographers'}, {'alias': 'artspacerentals', 'title': 'Art Space Rentals'}]"
Reel Creative Studios,"['146 W 29th St', 'Fl 3', 'Manhattan, NY 10001']",Manhattan,4.5,11,"{'latitude': 40.750133, 'longitude': -73.997006}",,bRvp8gAx6og9UjbrncuJGA,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'eventphotography', 'title': 'Event Photography'}]"
Butter Tree Studios,"['32 Merry Ln', 'East Hanover, NJ 07936']",East Hanover,5.0,1,"{'latitude': 40.819519, 'longitude': -74.3461838}",,0-CMw1l36RMbL2szsdlFQA,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
ROOT NYC,"['443 W 18th St', 'New York, NY 10011']",New York,4.5,2,"{'latitude': 40.74435, 'longitude': -74.00513}",,6rKVjADreJhzBtM2LKwaGw,"[{'alias': 'artspacerentals', 'title': 'Art Space Rentals'}, {'alias': 'photoboothrentals', 'title': 'Photo Booth Rentals'}, {'alias': 'partyequipmentrentals', 'title': 'Party Equipment Rentals'}]"
DuArt,"['245 W 55th St', 'New York, NY 10019']",New York,4.0,2,"{'latitude': 40.765316, 'longitude': -73.982986}",,i9tGqueiollrAOd5aa9pSw,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Manhattan Neighborhood Network,"['537 W 59th St', 'New York, NY 10019']",New York,4.5,13,"{'latitude': 40.7713203430176, 'longitude': -73.9891662597656}",,97Qy8iSVpLCsfM-0llaJMw,"[{'alias': 'specialtyschools', 'title': 'Specialty Schools'}, {'alias': 'adultedu', 'title': 'Adult Education'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Rooftop Films A/V Rentals,"['232 3rd St', 'Ste E106', 'Brooklyn, NY 11215']",Brooklyn,5.0,3,"{'latitude': 40.67488, 'longitude': -73.9878899}",,8Ou5fjtMcro1uwcahOKXeg,"[{'alias': 'audiovisualequipmentrental', 'title': 'Audio/Visual Equipment Rental'}]"
Le JIT Productions,"['544 Park Ave', 'Brooklyn, NY 11205']",Brooklyn,5.0,1,"{'latitude': 40.696704, 'longitude': -73.95333}",,lnCITr1_Cu4XIudZDHkzJw,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'marketing', 'title': 'Marketing'}, {'alias': 'sessionphotography', 'title': 'Session Photography'}]"
Projectors Rental,"['481 8th Ave', 'Ste 1143', 'New York, NY 10001']",New York,5.0,3,"{'latitude': 40.75263, 'longitude': -73.99338}",,RFbhGYo-c5pCJMlTyoy-Bg,"[{'alias': 'audiovisualequipmentrental', 'title': 'Audio/Visual Equipment Rental'}]"
Bond Street Studio,"['235 Bond St', 'Brooklyn, NY 11217']",Brooklyn,5.0,4,"{'latitude': 40.682204, 'longitude': -73.987889}",,3paYBSoVwPYjSgzQJiGV9g,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'photoboothrentals', 'title': 'Photo Booth Rentals'}, {'alias': 'sessionphotography', 'title': 'Session Photography'}]"
BAZA.Studio,"['34-36 W 32nd St', 'New York, NY 10001']",New York,5.0,1,"{'latitude': 40.747727, 'longitude': -73.987349}",,Ec00I2_Yo0r6FdwgcR8-DA,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'web_design', 'title': 'Web Design'}, {'alias': 'photographystores', 'title': 'Photography Stores & Services'}]"
Hand Held Films,"['129 W 27th St', 'New York, NY 10001']",New York,2.5,6,"{'latitude': 40.74618, 'longitude': -73.99221}",,nYDsxaGxVXQrrjsA0ulrJw,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
DCTV,"['87 Lafayette St', 'New York, NY 10013']",New York,3.0,5,"{'latitude': 40.717311, 'longitude': -74.001144}",,AyFUPADsWNNOIBzdUNwyAA,"[{'alias': 'adultedu', 'title': 'Adult Education'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]"
Canoe Studios,"['601 W 26th St', 'Ste 1465', 'New York, NY 10001']",New York,4.0,6,"{'latitude': 40.751424, 'longitude': -74.006624}",,lkxr3gPe4FtMjQw8Hxfrqw,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'artspacerentals', 'title': 'Art Space Rentals'}]"
"Gotham Sound & Communications, Inc","['35-10 36th Ave', 'Second Fl', 'Long Island City, NY 11106']",Long Island City,4.0,4,"{'latitude': 40.7548453, 'longitude': -73.9264109}",,erdqr8grVdFtNKEEHOH_bQ,"[{'alias': 'electronics', 'title': 'Electronics'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
CSI Rentals,"['133 W 19th St', 'New York, NY 10011']",New York,3.5,29,"{'latitude': 40.7411993, 'longitude': -73.995893}",2.0,4ArzlqjLKjkre9Lan25SHw,"[{'alias': 'photographystores', 'title': 'Photography Stores & Services'}, {'alias': 'audiovisualequipmentrental', 'title': 'Audio/Visual Equipment Rental'}]"
Vimana Studios,"['45 E Madison Ave', 'Clifton, NJ 07011']",Clifton,5.0,1,"{'latitude': 40.87486, 'longitude': -74.13526}",,9f7VzZwc9uoTXUroH99bFw,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'artspacerentals', 'title': 'Art Space Rentals'}, {'alias': 'estatephotography', 'title': 'Real Estate Photography'}]"
Professional Sound Services,"['311 W 43rd St', 'Ste 1100', 'Manhattan, NY 10036']",Manhattan,1.0,1,"{'latitude': 40.7584496, 'longitude': -73.9899826}",,kNolL6khB1nhB6iGw6gXTg,"[{'alias': 'electronics', 'title': 'Electronics'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Big Apple Computer and Audio Visual Rentals,"['519 8th Ave', 'Ste 815', 'New York, NY 10018']",New York,3.5,5,"{'latitude': 40.75341, 'longitude': -73.99302}",,D9BDzovFXryVdWpk7sXxgw,"[{'alias': 'audiovisualequipmentrental', 'title': 'Audio/Visual Equipment Rental'}]"
Gowanus Loft,"['61 9th St', 'Loft C8', 'Brooklyn, NY 11215']",Brooklyn,3.0,2,"{'latitude': 40.6737765661381, 'longitude': -73.9956182037049}",,Swu_nC8RonnjYvsPtKkjuQ,"[{'alias': 'theater', 'title': 'Performing Arts'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'galleries', 'title': 'Art Galleries'}]"
Showpro Productions,"['Westfield, NJ 07078']",Westfield,5.0,1,"{'latitude': 40.694924, 'longitude': -74.270391}",,I3VqK2rYW5T_4yGoCcyFEg,"[{'alias': 'audiovisualequipmentrental', 'title': 'Audio/Visual Equipment Rental'}]"
Fat Llama,"['354 Franklin Ave', '3L', 'Brooklyn, NY 11238']",Brooklyn,1.0,3,"{'latitude': 40.68685, 'longitude': -73.95696}",,JzjYt3rk3Ox9Mtf5NR-x2A,"[{'alias': 'audiovisualequipmentrental', 'title': 'Audio/Visual Equipment Rental'}]"
