Review_0,Review_1,Review_2,Id
"Great place, with such a great staff to support. One of the best kareoke bars ive been to in my life","Decided to switch it up for my Birthday this year. I hosted my Birthday event here and invited my family and friends out. 

I had the pleasure of working...","My favorite dive bar! People are cool, staff are super friendly, drinks are tasty and they have like snack foods for sale. (Cash for the food)! I like the...",d_AW1i1Ys0FvIoR7OwmTtw
"Great cocktails and a nice vibe. 
Was a great place for post dinner drinks. 
Would for sure go again.",What a really cool low key spot.  The venue is located in the Normandie Hotel and is really lax.  If you don't want the fuss of bouncers and covers this...,"Hmmm. A little too dark inside. The drinks a little too sweet and $$. I ordered the appletini and it was way too sweet for me now. Perhaps in my 20's,...",0S1jpCpmmnYjUEUWtQNFxw
"Best mood and interior design. 
New spot for sure. 

Went on Valentine's Day and was convinced that I am going to be coming back here a lot more.","Culver hotels is a such beautiful ""historical"" hotel located in the heart of Culver City.  The VElvet lounge is a very nice lounge located on the 2nd of the...",Impromptu visit to the Culver Hotel after wandering out of the ArcLight. I've always wanted to come check this hotel out but haven't. You can hear the Live...,9lGz3FOLcdhjy6RMm9M1nQ
"My fiancé surprised me with a little staycation here for Valentine's Day. He got a room, and reservations at the Rooftop restaurant.
Our reservations were...","Over priced menu for sure. But good vibes. Very chill but they're trying to be casual fancy. Definitely a date spot and are open during COVID. 

We went...","Always meets or exceeds expectations, without fail. Surprisingly good combinations! Only 4 starts because it is very PRICEY. 

So happy the lockdown was...",1mb6fp_JRp4Y68GStJsGIQ
"Gorgeous, literally such a beautiful ambiance. The photos do not do it justice. 

Highly recommend making a reservation via OpenTable. Upon check in we were...","Loved trying this restaurant out, especially during COVID times. The restaurant is outdoor on the rooftop (duh!) so there's plenty of airflow. The staff is...","Came here for my friend's birthday celebration and the rooftop by JG is absolutely the right place!

They offered a different menu during COVID which means...",RQoD2ucHJJQpCevVNPlLxQ
"I would like to give a 3.5 but I don't have that option.
Firefly is doing well with precautions during covid. PLexi glass to separate the tables does not...","This review is based on the ambiance (pre-COVID). I came here for drinks with friends and we had a great time. I haven't had the food here yet, but I plan...",This is one of the best places in LA to come for a date night. The ambiance is 10/10 with a beautifully lit patio paired with more private tables with...,S3z6erO2TeljEc-dTPqc9Q
"If I had to describe this place, it would be if a classy 1920s evil millionaire villain opened an underground speakeasy for all the villains to come in the...","After dinner @ The Redbird, me and my homie walked a half block to get to the Edison to meet with some LA peeps we met. Edison is located in the basement of...","The Edison is always on my list of must visit recommendations in DTLA. Housed in a former electric factory, enter through an alley without signage (look for...",AwvUGKHCor_sHXN8-DZYSw
"Came here for the first time on Valentines Day and I am a fan of this place. 

Venue: So this place is very well decorated. Very high class, and for...","Fun and cute, but wayyyy too small and loud. 
Decent bartenders and drink quality
Lame paper straws ruin the vibe tho haha
Close to other hot spots like Tao...",Celebrated birthday with my close friend. Good music and and atmosphere. Love their drinks and waitress are so friendly.  It can be crowded on weekend. Good...,YJ5puLyaVyfRY4kjg8EXdQ
Such a great bar! We went for the drinks and outdoor seating they have due to covid. The owner Laura was so friendly and so were the other patrons of the...,Love R Bar and have been coming for years. They've done an awesome job with their outdoor set up and the food and drinks have kept their quality and draw....,"It should should be a crime to make nachos this good, but thankfully it's not. You want some good food, some great drinks, and sweet dive bar vibes? Then...",7SCpCvd8-RDDvQhSmNe5dQ
Harriets offers an amazing view and vibe on top of its rooftop. They have great music playing absolutely spectacular views. It's a great place for a group...,"I will never be setting foot in this place again. 
We had a dinner reservation for 9.30pm and wasn't seated until 11pm, leaving to have our dinner at...","I have never been treated so poorly. First off, they are breaking all cdc regulations. The employees did not clean or sanitize any of the tables, and this...",hOrkJqIPY3ytVZOEZLM3ig
"WHAT. A. GEM. 

My squad of attorneys stumbled across this place last night after we sat through a grueling law conference all day and NEEDED a drink or 12...","New bar that recently opened up nearby the Clifton's. Relatively small bar but has a fun circus themed going on. When you walk insides, the bar is to the...","My friends and I decided to come here because we were looking for a bar to dance and have fun, and we were so glad we found this place! This is definitely...",IvQwD8i39bG1vltphrhkpA
"Best cocktail in my life.
Me and my friends love this place.
Most best thing in this cafe is live music.
Beautiful singer plays piano and sing.
Also one of...",This place deserves a review. It's not as popular as it should be. My husband and I came in here a Saturday night around 730 prior to a Wiltern show (which...,Garden Cafe is located inside/attached to the Garden Hotel. We didn't realize this going in so I was confused when I walked up to the exterior. They have...,mao-j7R7RFrA8rHmngmrOQ
"NICE ROOFTOP EXPENSIVE DRINKS
.
Checked out EP & LPs rooftop dining during COVID and it was dope. It really brings back the feeling of being out and social...","Looking at the ratings of this restaurant, I was very hesitant on dining here. However, service was excellent and social distancing was enforced. From...","Excited to learn about EP LP create this Tulum experience at their rooftop. Thanks LA Bucketlist. 

Like the usual, I was thinking just order drink and...",y930hFhya749MWRTdQApIw
"Went there after new year so it was less people, they had DJ and the environment was cute and lovely. 
The food and service there are just one of the best!...","Cool bar to visit if you are in the area (or work around here)!

The bar was pretty easy to find and there is plentiful parking around the area at nearby...","For some reason I love hotels. The service, the vibe, the food, the people you meet... I could easily live in hotels for eternity and be happy. Not sure my...",-l_EorQgXO9VImb5AvV4nQ
"No more smoking inside. Five stars for everything here. 

This is the best tiki place in LA, hands down. This is one of the last of the old guard, they...",Greatest tiki bar in Los Angeles. Had my birthday party here a couple of years ago. We all had a fabulous time. They dont make bars like this anymore....,"Hands down, this is one of the best tiki bars I've been to. It's definitely in my top 3 list. 

I may have drank too much here. In my defense, I wasn't the...",WLOzhvZO0oEQO9QRTn_YwA
"Hello Oasis, 

Alels here with the most honest review.. my followers knows to expect nothing less...

Ambiance: the aesthetic is in here, any ig, Snapchat,...",I got seated right away customer service was great they take great precautions due to covid I found hand sanitizer before entrance and near the restrooms as...,I want to highlight an amazing experience our family shared here celebrating the queen's birthday of the family. We came here to support an Armenian...,9F52FTDUGCQAdDxa5BS0CA
Ben and Troy are great!! Big fans of this place & the service is incredible!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,One of the parts of pre-pandemic life that I miss the most is heading out to a bar to enjoy a cocktail. Blue Collar was one of the more favorite places I...,"Blue Collar is a wonderful respite from the hustle and bustle of Fairfax. It's dimly lit with soft candle lighting, and the blackout curtains near the front...",u_RypPm4BISmc-MgSRQAKA
"The line starts getting long around 1030. Club gets real packed around 12am, especially the first dance area or part of the club. Its tiny. In that area...","An international guest of mine just had to go here. I warned against it because of the substandard reputation, but agreed just to show them a night out in...","Your club is trash
We pay money for bottle service we should be allowed too  SIT THE FUCK DOWN  !",KX1aizBdWsJaAgtIUuAMGg
"During COVID, Genever is offering cocktails to go and partnering with food vendors to offer meals.

The drinks are thoughtfully packaged in lovely glass...",A friend suggested visiting Genever after watching a segment on Spectrum TV. We put it on our list of places to check out and one night I surprised her by...,"I'm in love with the decor. Cozy bar with fantastic interior. Relaxing vibes and great drinks. 
Drinks are reasonably priced.
Not crowded yet since the bar...",09mUUSF7y6vfe2gr8HCyWQ
"Cocktails 
""When Doves Cry"" 5/5
""Doctor Mindbender"" 5/5
""Rodeo Clown"" 4/5
""I Against I"" 4/5

Food
House Popcorn 3.5/5
Fried Chicken 5/5

Atmosphere...","Their drinks are all very very unique. They don't carry the typical big brand alcohols, but have so many other different options to choose from. The waiter...",AmaZing!  Not only new but smelling so good too! The fresh paints let's me know it's a new spot. Show your ID and step on it. Ladies you won't fall as the...,XU5YmT2y1-V3e5lW_15b0A
This place is killer! Very comfortable seating. The bar is the main attraction. There is a projector projecting some flashy nostalgic images. Everything is...,"11/02/2018
I swear there was a place called Beauty Bar somewhere around here. It was fun being part of a big group that gathered here. Huge scavenger hunt...","This is such a cool bar - it's beautiful inside! There's plenty of seating, but if it gets packed you're out of luck :) The bartender was really...",9Cv_Xq_e0gikKzG0SFpRBw
This place has a great patio seating set up to get your drink on during COVID. They have an amazing drink menu with some really good boiler maker options....,"This place is great for dinner and drinks!

The Korean bbq short rib tacos and the fries are absolutely delicious, and the drinks are good too.

I got the...",I love this place even more now that they have outdoor dining. Some nights it used to be hard to have a conversation due to all the noise inside. Now it is...,xRB-PmYVsVXVY1TaYUjapw
"I'm going to start with the positives first because it was a predominantly AWESOME night. 

I coordinated with Mira prior to arriving for our table...",I tried out Elevate Lounge last Saturday with my girlfriends and we all had a blast! The venue itself has such a gorgeous view of Downtown Los Angeles! We...,The worst experience!! My first time  and will be the last time here. Came here for celebration my friend's birthday so we thought it would be a fun night....,xDj7OOkKMoNucsb3idQaqw
Solid tacos and GREAT margaritas! A good spot for authentic down-home Mexican street style tacos. No more having to go down the border. And their prices are...,I'm trying to support a lot of small businesses during this difficult time right now and I came across this place through an Instagram post. I put it into...,Tequila Joe's delivered for Taco Tuesday! I tried one of each of the taco options as well as the chicken quesadilla. They all had so much flavor and the...,24ojocaxOOexdeXwTOWDQw
Ok this place is so good and so cozy and yet so quiet I almost do not want to say these things so it won't get too crowded. :)  We go here occasionally...,"This is my favorite place to enjoy a stogie in the West Hollywood/Hollywood area.  Staff is great and friendly, lots of seating, full food menu from State...","LA Puro (pure cigar) love smoking cigars here with my friends. The Backroom is great all the way around. Cigars, cocktails, great staff and sports! Man cave...",Lndm8I3sfckGiZ4LopJ8WQ
"This place is in a tough spot. Trying to open during a pandemic cannot be easy. So I am writing this review with that in mind. 

We went the 2nd week they...",Im glad I gave this place a chance. We had a family table of ten and they were able to accommodate. The host was super informative and kept us updated. I...,They have TVs out on the patio so you can watch the DODGER game from all angles! We came here for the game and omg.. their food is so delicious! The carne...,FP8XY356NmsmZMsW4jOF3g
Came here for my birthday during Covid. Everything was super clean. The drinks were really really good. The staff is amazing at accommodating reservations...,"I hear during pre-covid times this place was packed. 

During these socially distanced times, however, it is an OASIS. We sat on a couch, mingled between...","If you're planning a night out on the west side, then this place is definitely a must.
The Bungalow is a popular stop among the locals in Santa Monica and...",3I4e_6t-2pp28Pt-5DwDHA
Ordered  take out. Was still nice & hot. The garlic naan was amazing. We order the chicken Tika masala just make sure to order the rice with it . I usually...,"I originally found this place through a Yelp Elite Event.  Juniper is located at 1 Hotel West Hollywood.  This is a fabulous place to come for appetizers,...","A beautiful space mixed with talented bartenders, a fantastic happy hour and excellent overall service, dangerous. This place is great for meeting up with...",ZePKdh550d-uNW9WTi1Bsg
I came here Black Friday and it was DEAD. But the bartender and bouncer were both incredibly accommodating to our small party.  We united three random...,WOMEN--WARNING!!!! The bartender took my drink off the stage and placed it randomly on the bar. When I asked what happened to my drink he yelled at me NO...,"Best hidden gem in East Hollywood!  If you have a chance to hang out with Doug, you won't be sorry.  Keep your eyes open and enjoy this institution of...",xh_yxOrg_cnbVb83wRPDdw
