Review_0,Review_1,Review_2,Id
"We were on a smaller stage (stage 1) and used their green screen stage.

The good
- Great facility with huge inventory of lighting and plenty power...","Quite simply my favorite stage to call. Reasons?

1. Bobby is so f'ing cool why make another call. He just does what he can to give you the best service in...",This is a tiny little 2 stage studio hidden in the folds of Hollywood.  This place is AMAZING for so many reasons.  When you rent a stage here you get full...,w6Wryz5SW34pJO8lBrjovw
"The relevant details up front; my name is James Pitt, I've been acting and producing for 20 years, this year. At this point in my career, every audition is...","Is it normal to rush a major tool that EVERY casting director & agent is going to see? 

Createyourreel.com (CYR) reminds me of an unethical car dealership...",Let me begin by how talented Kevin is! You will get amazing coaching as intricate as how you are breathing when speaking the line. He is a perfectionist and...,UuSL8AqYaVfzOIzs3kY9jQ
"As a seasoned actor/spokesman/vo artist, I'm more old-school and prefer getting in the casting room. But unfortunately the industry is moving more and more...",I began working with Sebestien last year about three months ago and since working with him I believe I've grown tremendously as an actor. I get a few takes...,"THIS PLACE WAS ABOVE AND BEYOND WHAT IS BEING OFFERED IN LA! 

I'm an Actor, and I HATE getting off-book! Particularly for Filmed Auditions. Sebestien has...",ByoodrvNWu08Lorc5UnILQ
"I have been at Hollywood Production Center for over a year, in that time everyone who worked there was extremely helpful. Ariana and Becky were always on...","Facilities were top notch. Our production team stayed here for 5 months. We never had any issues. Would highly recommend this place. Clean, spacious and...","This place is the Spirit Airlines of ""production centers"" or whatever production center means. It could certainly be more streamlined and less  family run....",1YgckBX8GIICNYZz55AbvQ
"Loved my experience with this group. We shot a commercial all in one afternoon - evening. We were given what we were to say and action!

Close to a team of...",I am very pleased with my experience with Firelight Digital Media.  Dominic and Allen's professionalism is unlike any other company I have worked with....,What can I say Dominic and his crew are top notch. We brought them on to help us with a project in Las Vegas to document a large conference. They were great...,iYjcLt8NRioDXn8SC1Q7qw
Yet another satisfied customer here.  I hired the guys at Stay Frosty Media for a unique job -- filming a viewing party I had for a television appearance I...,I'm so excited to share my experience with Stay Frosty Media! They are soooo professional and experts at helping you create and tell your small business...,I've worked with David and Jason from Stay Frosty on a couple of projects now and I couldn't recommend them more! They work together amazingly and deliver a...,SHMeMhWxPH9YtyUMcmwUvA
A little history on the ever so amazing Sunset Gower Studios.  The Sunset Gower Studios were originally formed by Columbia Pictures.  The studio is the home...,"Very professional and friendly staff. From the security guards, to the doorman and also the onset television crews... everyone appears positive or highly...","Fantastic historic place. 

The old Columbia pictures studio. Iconic. Also has the recording studios where every great performer has been in their...",9gF7EBtHkXTUY_lBeoxCgw
"Aristokat were fantastic  ! 

Michael kindly sponsored and produced an event recap video on utube for me for a charity event . 

He was professional at our...",I recently commissioned Aristokat Media to cover my product launch event and I have to say their professionalism and creative vision is second-to-none. They...,,zhcIoFwIxg8pFZVfKo8d4Q
"I found Jenya through my friends and asked him to make a promotion video for my Vocal school in Glendale,
he was very patient and graciously answered all of...","I called Jenya on Monday and he met me the same day! I'm working in Real Estate and I need the best for my clients, Jenya did more than I expected! The...","I meet Jenya at an event where I worked as a photographer and it was a pleasure to work with him because we avoided ""struggling for a shot"" chapter. As a...",r_jWb6HECYcBA2kl1ypGsw
"I'll add more in time. I'll say that I've been following Stacey and Chuck on VO Buzz Weekly since 2012. 
Like Mike B, had booked some work on P2Ps but was...","Wanna be a PRO VO talent?  Then you HAVE to GO where the PRO's GO! 
Chuck is beyond amazing. From the moment I stepped into his studio and shook his hand, I...",I have to be honest. The review before mine pretty much sums it up. Chuck is at the top of his game. And he's been playing this game A WHILE! He's on the...,3BVhxYNsTsDE2RpKAwCDDA
"We absolutely LOVE Video keepsakes!!! They did an amazingggg job on our wedding video!!! 

First off.. Upon meeting with Gary we already knew we wanted to...","Amazing!! Gary, the owner was so professional during my booking & follow up emails. Having a destination wedding can be very rough on any bride so it can be...","Let me start by saving "" the groom is stubborn and bit off more than he can chew"".  I wanted to make my own montage using the limited graphic and video...",rkbHMmrknwTLVdknrZXheg
"Amazing team and production. 
I hired them for a motivational video. 
Not only was the filming pure fun, but the results were incredible and EXACTLY what I...",I have been working with Exalted for 2 years now and I can only say the best about them. We created a video series on YouTube for my business and it became...,,Wa7dmhTspoWLEG__SsceuA
"Workhorse does excellent work!  All day, every day! 

They worked on a project for my company and they are professionals.  They worked all day and provided...","Trever was amazing! He jumped in last minute on a bit of a crazy shoot.  He was always right behind me, anticipating my needs and did an amazing job of...",I hired Workhorse a little while back and I couldn't be more pleased with their work. From the moment they showed up early to set everything up to the...,E-5pcRg_AbMBlQoIEAGAUw
Charlie is so professional and kind. We emailed quite a bit back and forth and he was always pleasant and beyond helpful. He responded quickly to my...,"Charlie does an outstanding job and is great value!  He worked with us in conjunction with the photographers to make sure everyone was on the same page, he...","I hired this company to provide video and photography services and lighting for my wedding.

Charlie and Millie did a great job. We had great communication...",KWs78O6GsH6oO7MjafW_lA
"Warner Brothers Studios (Virtual Tour) since I can't return in person! 

Since I don't live nearby in California anymore and I'm not going to visit my...",Warner Brothers Studios will always be a special studio to me. WB is the first studio lot I visited fresh out of college at 19 years old from the University...,"Really cool studio! My friends and I went for a Conan taping, after which we got to walk through the area a bit then end up in the gift shop.

There are...",VPXLr69qTY4XqyDLWkkQ2A
Valeria & Gabe came to film our wedding in April.  They were amazing!!!!!  We were a crazy bunch that they put up with and we had a blast with them.  Our...,"Valeria, Matt & Jessica were wonderful, wonderful people to work with. Months prior to the wedding, Valeria kept in contact with me and checked in regularly...","My maid of honor asked around for videographers, and a florist friend of hers mentioned Classy Deer.  I saw one of their wedding vids and instantly felt...",QAQRAcukFfv5VuJ2KdExGg
Me and my husband were married on Oct.8th 2016. At the beginning we didn't think about having a videographer to film our wedding. Harry was referred by my...,"My husband and I decided to celebrate our ten years anniversary by shooting a special family film, to record our life with two adorable daughters and all of...","We had a great experience working with JH, Harry Hou is very responsible for what he's filming, he made our wedding video looks amazing! That is one of the...",wfk69AYG2qe3v3SYMTHgfA
"Paramount Studios is one of my favorite television and film studios located in the heart of Los Angeles, at Gower and Melrose Ave. 
When I think of...",It was a really fun tour! If you've never had a chance to see the Paramount lot you should definitely check this out! Even though I live in LA and I've been...,"Paramount Studio is one of the major studios in Hollywood. They  are member of the top five studios such as Universal, Columbia , Walt Disney, and Warner...",ms3VfBKzhUrqnDUvHREoGQ
"I normally don't write reviews, but I had such a great experience working with Darwin that I needed to let the yelp world know. He is a very relax but...",,,ylqkhjC2tsyZ06MRUJ0IJw
"I cant say enough good things! I am a Mom to 2 kid actors , sked gets super tight & a lot to juggle.  Its so nice to have a place you can trust,  Merik the...","Merik is a gem! He is very professional, supportive and efficient! His patience and feedback was extremely helpful. Can't thank you enough!","Just got done with a self tape with Marik, he's awesome, love his energy, and would recommend to anyone. He's very helpful and genuine.",O8whh5aEAip04u2EH7B0oA
Great staff and service! They doing great job and have unique expertise on the market!,,,gGd0a8PMDBy-SBqK3k7Qgw
"I love to come here to get my self tapes done. I've only worked with Bru, but every time I come, I know I'm leaving with some amazing material. 

It's super...",Omg I love them! Aina and Bru here at Undercurrent are the go to place for us when we need a self-tape done for my daughter. The first time we taped with...,"I've been to a hand full of taping places in LA, and Undercurrent is the finest studio I have had the pleasure to work in. Aina and Bru are extremely...",wByqHpjcq7aD4H72HhO6PA
I've been shooting here for two features. One as a lighting tech and the other as a cinematographer. There are so many neat nooks and crannies to get a...,"I had no idea this place was here until we shot here! Amazing how many hidden gems are in the downtown area.

This is a great venue for productions looking...","5 Stars for the Memories!  Sharon Gless, Tyne Daly & Orion/The Rosenzweig Co. filmed ""Cagney & Lacey"" here for six seasons, beginning in 1982.  Several...",Htb2OK44MLUJXGCPlV9FbQ
"Brand new place! Nice owner! Convenient, very big space! 

The cyc white wall and green screen really cool! And professional","Very impressed this huge,morden studio in LA ,we had a really good time filming there,the owner is very easy to work with.",,UCLqvQhFrfcJcbSvzeWkZQ
"i book a lot and when i get to work with a top notch company such as this the day goes SO smoothly. LOVE showreel. 

on a different job i did with sony, it...",,,RIKi0GPvzxZoslQIskU1yQ
"Recently I needed a commercial for my Business and link it into my website.
When you choose a production company 
it's important for me that they...","I have used Sharon to produce a video commercial on my limo company.
She is very pleasant to work with, Knows to work around your budget and overall
a great...",,zwLxEk8FQKfe09gOHiJQ2w
"One word: Amazing.

We are so, so happy that we booked Ellie for our micro-wedding during these COVID times. We were pretty stressed out because we canceled...","I don't want to tell you how great they are because then it would be hard for me to book them in the future!

We just finished our mini session with Tiffani...",Such a pleasure getting to work with Tiffani and Ellie for our family photo shoot last year as well as building our engagement and wedding albums with them!...,f-Ejb1ZDcVnqhixE-2j0tA
"Complete experts. Fast, efficient, intelligent, creative, with a solid product in the end. I highly recommend them for your post needs.","Paul and his team are a respected, long standing leader at what they do. Highly recommend!","If client loyalty counts for anything, Alpha Dogs would be rated very high indeed. I wrote an earlier review which doesn't show in the search anymore....",28rAayqAHbJjjaVGGVcTCw
"Serious professionals here. 
Ray identified exactly what tapes I had on the spot, gave me straightforward quotes and timeline too.
We were dealing with some...",I had my parents' 8mm wedding film transferred to 1080p HD. The results were beautiful. Colors popped and the image looked cleaner than I've ever seen it....,I'm posting this addendum to confirm the good work done by Vera and her team.  I submitted a second job for transfer of 38 MiniDVs to digital file...,_F1PHOY4T8cAshignwaHmQ
"I originally planned to have my wedding in California, so I booked The ""I Do"" Photography to be my videographers because of their diverse team and beautiful...","The ""I Do"" Photography is the best possible selection for your wedding photos and videos - period. 

To begin, my initial communications with the company...",We can't thank them enough for capturing our wedding so beautifully and for making such a lovely wedding video! We are in love with everything they shot for...,RSgG48A8b7XTgvpod8JhuQ
"I had a great experience working with Alex! 
He did a great job taking pictures, video and a 360 tour for my listing.
Great quality, affordable pricing,...",They did a great job with my matterport walkthrough for a listing I have on the market!,"We couldn't be more pleased with the entire team at Busy Production. Our company is based on San Diego, but needed to capture interview event in LA. The...",Qfu508bUdtp-8E3IccFarg
"Founded in 2002, Go Mini`s has become one of the fastest growing portable storage and moving companies in North America.
        Since developing a new...",Just attended the 1st annual Elevate by LegalShield conference in downtown San Diego and EventFilming.net & CorporateFilming.net was hired to film the event...,"Book with EventFilming.net. Just do it. 

I found out about EventFilming.net  through Yelp.  I interviewed only one other videographer that came recommend...",tfwjuG-d7Fy5xmNUS4rl1A
Jose and Candy were one of the BEST decisions my husband and I made for our wedding day!! A great photographer was at the TOP of my list for our wedding...,"Jose did an amazing job on our wedding video! My wife and I are so thrilled with how our video turned out - it is beautifully shot and edited, and perfectly...","Had my maternity photos taken by   Jose and his assistant/wife candy on Oct 5,2014 and they had them ready by Oct 6,2014 and all I can say is that I am...",MNh-uSnlru4u_bAHNl6o9Q
I was fortunate enough to win the opportunity to have the home birth of our 6th child filmed by Jodie. She was ultra professional and encouraging and...,"I met Jodie, at a doula gathering over a year ago. From the moment I met Jodie, I knew there was something extra special in her work and who she is as a...",Jodie filmed our daughter's birth at home and we are so happy to have worked with her. She was actually the first person to arrive at our house after I went...,HiubPzWrRDGFfDLBuqyQCg
Suzie is amazing... She is extremely professional and has a great creative space.  I look forward to working with her in the future.  She's ultra talented!,"I hate having my picture taken. But, when the time finally came for me to be a grown up and get that dreaded corporate headshot, I'm so glad Suzanne was...","I am really uncomfortable posing for the camera, but Suzie created a relaxed, welcoming environment where I was able to get loose and be myself. I was...",-_QNEl0oja9Q3g_Fn9ZqOA
"Came for a friend's birthday and was blown away. The photos do not do the venue justice. 
Upon entering the walkway, I was greeted by a stunning ceiling of...","My fiancé and I were lucky enough to celebrate our engagement with friends and family here last week. Not only is it BEAUTIFUL here, but you have so many...","I have so many good things to say about this space.
I came here with my studio members to film his music video. I was immediately awed by the space. It was...",eY3H8ZE50aw2ZO3cdPeO6w
After a month of watching endless videographer website videos for hours on end into the wee hours of the morning ... and I mean ENDLESS and for HOURS - we...,I met Tom and Melissa from Long Haul Films when we photographed a wedding at the Fairmont Copley Plaza together last October. In a world of in-your face...,"We cannot recommend Tom and Melissa highly enough!  They really captured the day, particularly what the photos can't capture, the audio from the vows and...",u2aUhaGXzVPlgzDVgOEvlQ
"We absolutely loved working with Egor and the video he captured for our elopement! He is prompt in responding, very courteous, and very accommodating. One...",Hiring Egor and EverTwo Films for our wedding videography was hands down the best wedding-related decision. The worst decision was not also hiring them for...,"Egor was amazing to work with, him and his partner shot my wedding this past October and they were both so friendly and understanding that we wanted...",j1jFJKZ8U-QVOTSuSSmmqg
"I have worked with Vendetta in a couple productions and they are excellent.
Very respectful, talented and passionate professionals. 
Highly recommended.","Since 2011, I've been hired to direct photography on 3 Vendetta's projects, and from the first location walkthrough, I've enjoyed their enthusiasm,...",It is always great to work with Joan and Nelly at Vendetta. My experience with them is on the music production side and every time I've worked with them...,pjKruJ-g0Klagy4vgyoRCA
"Picking Seth of North Birch Productions to do our wedding video was one of, if not the best decision we made for our wedding. From booking to delivery he...","North Birch has done a bunch of marketing videos for our company (Lojistic). Really quality, really creative and really timely. Hands down recommendation.",,-N4UUNr63PTrLcyM0W4eXg
"Wonderful service. They are helping to get my children's series, The Adventures of Christian Combs & Victor Michini on billboard advertising in West...",,,DE4VjYe4YoWPyJ7iw9cBzw
"SCR filmed my first reel and I couldn't be happier with the results! The team behind the production was so focused and professional, but still fun to be on...","These ladies and gents are the best. I got stunning footage from them, shot originally in 4k, and their directors are actually top notch and make sure to...",Great business! I got my reel done with these guys and I've recommended it to everybody! Absolutely the best reel service I've seen and I'm getting...,EB6qhxdhL92FozVJxh3EXA
"Paul (owner of Melodrama Media Productions) filmed our wedding video and we could not be happier!!! He did an amazing job, and we have been showing it off...",Creative and professional is what you can expect from this production company. Paul delivered some quality media for us to use on our website and social...,,ubTRqMgZc-4CIAJSdM-WYw
It was raining and since I live in the valley I didn't want to go over the hill into town for expendables and spend two hours getting my pre prep errands...,Illuminar has been a great production partner for me as a DP/Gaffer. I'm able to work with them on any budget and tailor my equipment list to get the job...,James and Morgan  at Illuminar are more than helpful! This has been the best lighting house to rent from. They accommodate productions very well. They do...,LLemAlYrz-kPyFLgjfDhwA
"I've been going to TPT off and on for the last several years for work and the guys here have always been super helpful, friendly, and respectful of my time,...","Very professional spot to rent all your studio needs.
Went by today, quick and easy.
Guys were great. Loaded the truck like a well oiled machine.
Lead guy...",The team at TPT are some of the best in the biz. Always accommodating and super reliable. They have outdone the prime competition time and time again!,cKh4qVYkF2wYNK2Labix0Q
Digital Video & Film Lab did an excellent job developing my film. It was reasonably priced and I got back my photos very quickly by email. After initially...,Just dropped off some old Mini DV for a gift idea for graduation.  So far the customer service is really good and helpful. The ladies that were there to...,Ray is a work horse! The work they do is remarkable. My grandma passed away and we needed 32 rolls of 8's converted. Walking into his office I can clearly...,klm9aOtilA46Dwhu1fVfGw
"My husband and I are so pleased with everything that Alan and his team did for us. Planning a wedding during a pandemic is not easy, but thankfully...",Alan and his team could not have done any better.  They captured everything we wanted and this video will be something we will have forever.  Im so glad we...,Loved working with Alan and his team. The video turned out amazing! I am so pleased with everything - from start to finish. They are truly a hardworking...,nysJt-jeOXUJKIpY3-7-Ig
Damn damn damn!  I really wanna listen to the devil perched on my left shoulder and NOT tell you about this place just so I can keep it a secret!  BUT the...,"If you're looking for a film/tv production or postproduction facility on the Eastside, just near Sunset Junction, you can't do much better than Fancy Film....",I can't begin to express my happiness with Fancy Film!!!  They go above and beyond to make sure everything turns out perfect!  I had some pretty tricky...,HCgZ35sT0mrgAQj9ObW7Pg
This is how business should be done! I was in need of an in-town duplication company to get a small project of 220 discs made. I emailed Hellman Production...,"I found this company on Yelp and gave them a try for short-run DVD duplication. I'm very satisfied with the final product, turnaround time, and customer...","Being a newbie to dvd duplication/replication and authoring, Hellman Production was a godsend. Jacque was extremely helpful and friendly in assisting me in...",mU4qyjyg8FMoedrs1hQymA
Amazing self tape from start to finish!! From the moment I booked to the moment we submitted my eco-cast (right in the room!) I was completely taken care...,"There are a few places to choose from for self taping but if you want to feel comfortable, taken care of, not rushed and like you have been given permission...","Omg!!!! This place is amazing! I came here today for a self tape on a friend's referral and lauren and Gunnar were AMAZING!!!  They took their time, gave me...",ZqztKXiB3Iz-f3UUrF_Qhw
