Review_0,Review_1,Review_2,Id
Fun and exciting. Real cocktails. Extraordinary views. Great networking and flirting lol. Members only. Did not try the food. Maybe next time. Nice for...,"It's always fun to have lunch or dinner at soho. Great for a romantic night out or hang with friends. Easy parking, great service and best drinks. I only I...","This is a Membership only club which guards
the privacy of its Members, Guests and interiors
very closely.
   The Penthouse at 9000 Sunset is 2 floors...",mfRAMQGOdQk_v1CmjXq3Eg
"Complete experts. Fast, efficient, intelligent, creative, with a solid product in the end. I highly recommend them for your post needs.","Paul and his team are a respected, long standing leader at what they do. Highly recommend!","If client loyalty counts for anything, Alpha Dogs would be rated very high indeed. I wrote an earlier review which doesn't show in the search anymore....",28rAayqAHbJjjaVGGVcTCw
I got my husband a DJ lesson from Scratch DJ Academy for Christmas. He was surprised and excited about the gift. I wanted to find something unique and fun....,Very cool place! Instructors are easy going & take the time to answer students questions. My son who has a very hard time opening up did really well. He was...,"Scratch DJ Academy, is a place for DJs, producers and music enthusiasts, and the home to state-of-the-art equipment and expert instructors ready to teach...",M0L5-FVc9CEr_Lf9LyVdAA
It's always consistently good.  You can wait for a table or if there is space you can sit at the bar (pre pandemic). It's a great place to go after shopping...,Your classic let's-grab-a-beer-and-watch-the-game spot! My coworkers and I frequent this spot after work. The area allows for a variety of options in...,"My husband and I have been coming to this yard house for years, and we decided to support our local go-to during this annoying pandemic and are so happy we...",5V7zNZ9IdSUCYrZRXAg2hA
"Great food, pick up was fast, can't wait to go back, you can tell they are proud of what they serve! Keep up the great work guys, really appreciated! I...",The best hot dogs I've ever eaten that's for sure! My fiancé went to USC so we went to check out this place. It's located in a shopping center with VERY...,We were in LA do the night and my wife found this place and it was a great spot numerous choices and easy order online and pick up was easy as well and of...,0z23Jk7U_MpvtqKINPL2fA
"Customer here for years, my go-to shop for anything for the business. A broad range of products to satisfy my needs from tape to tripods, pixels to...","Amazing service from Yani this morning.  He was very friendly, patient and helped me get an order ready super fast.  He even called me back (as promised)...","The bespectacled 'Barney' behind the counter and perched 3 feet above the peasants in his Stalin stance aka:  The ""Tool Nazi"" is a total dick.  Second time...",J8GxUvGNN1VKj2C7Rfmwcw
"I have been at Hollywood Production Center for over a year, in that time everyone who worked there was extremely helpful. Ariana and Becky were always on...","Facilities were top notch. Our production team stayed here for 5 months. We never had any issues. Would highly recommend this place. Clean, spacious and...","This place is the Spirit Airlines of ""production centers"" or whatever production center means. It could certainly be more streamlined and less  family run....",1YgckBX8GIICNYZz55AbvQ
"LA Castle Studios was a dream come true for our shoot. We came because we needed a high-level airport setting, and they delivered that - beautifully...",,,P5tqs21eK2klvindYqTB4A
"I can't say enough good things about MelroseMac and their staff. 

After downloading the latest update, macOS Big Sur, my MacBook Pro gave me a notification...","I've been a longtime fan/customer of melroseMac, but my most recent experience really stood out to me as exceptional 

Despite the covid of it all and most...",Absolute best customer service experience!  I came in because my speaker on my phone was struggling.  It's been so tough to fix phones over Covid and it can...,yGJBBqMuP7Ww4YuHas4uhw
"I didn't deal with the logistics of booking a room to record here but having been a part of a crew to film a live event promo deck, I enjoyed this space...",We brought Champion in to provide an LED Wall for our non-profit robotics event in Huntington Beach. Everyone person we interacted with from planning to...,I went here for an EP release show for a dear musician/like-a-friend of mine and Swing House was the PERFECT venue for that. It's a cozy warehouse complex...,CM8Eg5BcmN3l8vkzT5uOAA
I'm amazed that Scott and Dave has been able to cover so much ground for those in the creative media and entertainment career path.  These guys single...,Great school to start your career in the film industry or even expand your arsenal of knowledge to stand out from the rest. I learned a bit of everything...,"If you are looking for an affordable and extremely thorough production education, then Sharp Focus Media Academy is the place to go.  Founder & instructor,...",34qmz9Z9g8-iehqGUEjq7g
"Filming at Loyal Studios was great! Bob Bekian, the owner, was extremely accommodating and helped make my job as DP easier. He answered all my questions...","$15,000 per day rate says it all. As a producer I had to fill out an application before getting a price quote.","I visited Loyal recently and I really enjoyed it. They have DPs, sound techs, and editors available. Super professional and knowledgeable. The entire shoot...",mNZg-65I7JKf87h4z2H2mw
"When I got a last minute request from a client to shoot footage of a prominent doctor, I called Jacopo at SmashWerks Films and he handled everything we...",SmashWerks Films helped us create the branding for our start-up company through a series of short edits for social media. They assisted in identifying our...,,XcPPuEexxV-rFcrxXv5OTA
"The Pantages in Hollywood is still the best venue to see a musical in all of Los Angeles, if not all of California. You don't have to go to New York to see...","FROZEN I. January 16, 2020. Pre-Covid. Nice Hollywood theater. Third visit for musical (Wicked 2008, 2018, Frozen 2020). For Frozen I, Uber dropped us off...",This is as close to a Broadway experience as you can get on the west coast. It even has the hustle and bustle of a busy boulevard. The theater is gorgeous....,UgBeOyhXVvCyOd8AAV6Ohw
"Can't recommend DVD Your Memories highly enough.  They were excellent, and highly professional, to work with, especially during the pandemic.  

I've...",During this time of Covid I have been going through old media and getting  digitized. I had some old film negatives that others couldn't do and also an old...,"Excellent.  We en3up having to modify our order due to the COVID virus, but the overall product was more than we expected.",gAhKHmgNkPo2aKrYNp1atg
"On June 14 had the opportunity to attend a really nice event Red Tie Promotions - 
Reflections Art Show 
Featured  15 artist it was a great event
Positive...","On February 9, 2019, we held our daughter's Bat Mitzvah party at Monk Space.  We are still basking in the glow.  Monk Space was the perfect place for our...","Great little venue for ... well anything really! Some people use this for weddings, parties, exhibits and shows.

The event that I went to was an orchestral...",ba3ZWCKQphqwJU4tgd7f9g
"a huge thank you to Ben and his team at 44th Floor Productions who created a wonderful voiceover demo for a client of mine.  They are extremely quick,...",,,LoaVTeXI5hSd7YitnKub7Q
"While looking for a catering company to supplement what we were doing for a birthday party, we found Grandma's House. After scouring the menu, we were so...","After deciding not to cook this year, we shopped around for caterers. Since GHC had good reviews we decided to move forward with ordering a fried turkey...",I just hosted my networking holiday dinner at my home and it was fantastic and delicious.  There were 21 women.  You can look at the pictures on Beach...,jx2L4Z4ak4lCvM5IYCfJjA
"Went tonight and started with an hour wait. Julia was our server for the night and she was AMAZING! Other than tardy drinks, we got the Tomato Bisque Soup...","Phenomenal service, Yard House staff almost always go above and beyond, amazing selection of beers, the only thing is the food is over priced unless it's...",I'm glad they still have Happy Hour during COVID. The service is great and fast! Jerrel was a the best server by far at yard house Burbank. Super chill and...,COSbBd5YDHmrJlwg211avA
"Privacy, Secure and Clean.  The studio was great; their Chef engineer Konstantin set my records straight! Thanks so much, definitely recommend.",Yoo Patrick is a top tier engineer!! Super professional and is dedicated to the craft of music! If you bring the heat he will turn your demo into a Hit...,"This place has the look, just about it. Booked a 3 hours session, I was up sold to get a bigger room( smoking room) but whats the point of a smoking room if...",fzGGTuBDDaUVjWai6tL55w
"Brilliant boutique studio! Such a great space! Pristine green screen, excellent gear. 

The studio has a classy entrance and waiting area. The desk in the...","Beverly Hills is synonymous with the word ""fancy"" and the word ""fancy"" could also be attributed to Beverly Hills Studios! 

This studio is nestled into the...",,wkPSsGugBtAp-GWXBRtWMw
"The entire process with Golden Retrofit was smooth and seamless.  They stuck to their initial estimate, even though their actual costs were slightly higher....","In the process of selling my home, I received an inspection report that indicated uneven floors that may be due to an issue with the foundation. Joe took...",We had an issue with the floor in our kitchen and laundry/utility room that is adjacent. If you put a cup of water on top of the fridge and bounced a little...,-nRybC_9cVjzbhSY3Y9l3w
"Perfect experience from scout to wrap, Joe and Andre' were helpful, resourceful and generous . To Joe's credit he did not try to milk our budget for every...","JFA hooked us up on short notice and delivered as advertised. 
Joe is super accommodating, as is there team and facility on the whole.
Would definitely...",What a find!! We were looking for a small stage where we could shoot one weekend and it's a bummer that we didn't find this place sooner. Joe and his team...,TKp9dGm_1T-ssx4XUG1yKQ
"Utterly creative and professional, Daniel and Bayou hone-in on understanding your creative vision of a project, then they work to refine it and bring it to...",Bayou and Daniel have directed and edited three of my projects over the past eight years.  I am very proud of what they have been able to bring to life....,"Prolly the best video team I've ever worked wth! DANIEL IS AMAZING! even before we shoot anything, the artist and the whole crew has fallen in love with his...",qn37m1PK8oL-Wnkz-3TSiA
"My boyfriend Frank and I live about 1.5 miles from this location, we have gone multiple times since the reopening during Covid and were never able to get a...","I'm soooo happy to have ordered Yard House take-out tonight. The food was ready promptly, mind you on a Friday night, and it was still hot by the time we...",Man oh man do I love me some yardhouse. Always a good time here  wether I go with freinds or family. Been to several locations but this one takes the cake....,oW4e6jT3J6nuZtIjlsTd8Q
"Quick, easy rental. Stray Angel is willing to jump through hoops to make sure everything you need for your shoot, and if they don't have something available...","I emailed from their website. After 2 days of no response I called. When I advised the girl who answered about my online inquiry , she was adamant they...",Always use Stray Angel for my production rental needs and always satisfied with the gear and the service.  They work with me to find the best solutions for...,QfFgXQiaEg2P7PtcuMie8g
I produced a small shoot at Central Station Media on 10/24/15. Cast and Crew size = 12. I wouldn't suggest having a cast and crew over 15 unless you have...,"If you need to self-tape, come here. I got the 30 minutes for $35 including edit package. I only needed one edit  to place slate/personal question before...","These guys are awesome!
The studios are new and clean, the location is a pretty convenient drive from Hollywood and it's super central in The Valley. Staff...",k13DzoJiPH2MUPK2KXsplQ
Love ADC Digital! These guys really came to the rescue when i was in need of equipment for a job. I highly recommend them if you're looking for current...,Smashbox Digital is the best kept secret in Los Angeles. My friend recommended them and for sure I was not disappointed. They made it very easy for me to...,,l6QtOGEh6jfi9Nko9g5IgA
"First I would like to thank our fantastic Yelp LA East Community Manager Megan. Thank you for the opportunity to view my second play ever. :-)

The Actors...",My friend and I visited the Actors Co-Op Theatre Company to check out a play that was introduced to her through Yelp Elite. The name of the play is Body of...,"A penny-dreadful performance in the middle of Hollywood. Seriously, I can't think of anything I could love more!

From the darling staff, to the set design,...",CKwO8kuCZVl4C6yD1SIdtA
"Alex, the founder of POB Studios, is an incredibly talented director, producer, and editor, making him an all-around top-notch filmmaker. For short-form...","Alex is an absolute joy to work with and helped save our final post sound as we finished up Classic Alice (youtube.com/classicaliceseries). He came in,...","Alex Reeves, of Point of Blue Studios, is a versatile sound engineer who couples his excellent range of skills and vast experience with an even more...",0ZxVj7G4QBNQ4lB9J-S2IQ
I love this studio!!! It is a great price for being so close to the center of the city!! We don't have to go to The Valley or anything! The setup is great...,Hidden treasure I would like to say about the spot! The owners are great business people that are very kind and sweet people.... Gavin is the man to go to...,,NH5oIhh20CCO-4pAVgLx3w
"Wow, I am shocked that I have not left a review of the Strand House sooner, which has been one of my favorite spot for the last 5 years here in Manhattan...",I came here for DineLA during COVID and it did not disappoint at all. Our temperatures were taken and hosts were attentive and polite. Everything was clean...,"The Strand House is a special place to me for many reasons. I met my significant other here on our first date, I've celebrated birthdays, had family dinners...",a0iOCnbhj_O-8AjoK2mayw
I had a terrific experience with wayne at A/B Video productions..  My family contracted with Wayne to be the videographer at my Mom's funeral service at...,Thank you Wayne for bringing our VHS footage to life. We found an old VHS tape and I wanted to get it digitized quickly to create a video for my partner's...,"Wayne knows his stuff! He is friendly, professional, and extremely knowledgeable. His studio is located in a residential complex, but don't let that fool...",RME13mXjqicOkQuNO1bgwg
Shabu Shabu House needs no introduction when it comes its reputation. All the local Angelenos know that if you want a classic and delicious Shabu Shabu meal...,"It goes without saying that Shabu Shabu House is known for their shabu. The owners and chefs are thoughtful in every detail, and it shows in every...",I've been so missing my Shabu Shabu experience that when I learned they were doing takeout I had to try it. For $18 you get the complete kit everything you...,v9RZZLxE39Zx9L0mXB8kww
"Ryan and the team at Lightstone always make the equipment rental experience easy, affordable, and surprisingly fun! I highly recommend using them for any...","My company and I have only had positive experiences working with Ryan and the team and Lighstone.  We have plenty to learn, and they are always informative,...","Highly Highly recommend this place! Lightstone team is INCREDIBLE. They are honest, respectful, very knowledgeable, friendly and offer BEST prices as well....",9hDT3fdWJoRFkGa62Z0Z6Q
"We caught the opening night of ""Measure for Measure"", the first of 4 Shakespeare plays across LA we got tickets for this spring. Honestly, the others will...",So glad this theater came to Glendale! I recently saw Three Days in the Country here and had a great experience. The ticket purchasing process online was...,"Antaeus is a fabulous theatre company with amazing productions and  stunning performances. 

I have seen three of their last four plays, Liaisons...",UnL4dQSZpCUedu9B6clLJQ
"I attended a gorgeous wedding here for a really wonderful couple.  This is, from what I was told, a former CBS television studio and has tons of space....",I've been a neuehouse LA member for years and cancelled my membership in September. As per their membership contract they are meant to return deposits...,"(10/10) Really amazing experience!

Came here for their rooftop cinema event and highly recommend for a date night! They post signs outside the venue to...",JawqqUldr-huTEWpLpbVWQ
"Just received my Wedding Videography, and we can't stop watching it over and over again!! Hiring Fred was one of the BEST decisions me and my husband made...",Booking Fred at Buster Brown Productions was one of the best investments for our wedding day! My husband and I were hedging back and forth on whether to...,"Fred is THE BEST!! From the moment we met, up until the time we received our video, he exceeded our expectations. He was incredibly professional, great with...",DrJxx3pdtucudnILkTWDDA
We spontaneously decided to taken a family photo at this place without any doubt we called Derek. We were worried to make an appointment as the same day but...,"Did my sister's photo for her business.
We had to take a photo at the last minute and literally had no appointment and was walk in(so sorry)
But they made...","I don't love having my picture taken, and I usually don't like how I look in pictures, but this studio was the first one where I love how my pictures came...",UhaOyQJpHJUa-auXCP2N2Q
"Look for the parking lot ahead of time- you'll get lost lol.

Saw beauty and the beast- amazing performance by everyone! The intimacy of how close it is to...","The theatre is quite small. If you purchase the tickets online, you have the option to choose VIP seats. This comes with free drink, non-alcohol beverage...",Dedicating my 1100th Review to The Cupcake Theater (located right next to Tamashii Ramen House in the NoHo Arts District - Republic of Pie is just a block...,DgJH_gKRnXVKGWeKXHFtGg
"I've hired Nic and his team many times and will continue to do so. They are talented, creative, professional, helpful and a great asset to our marketing...",,,EZjCnXK8ASA3rx0iG4ZVIg
"This place is awesome! The entire company is filled with such supportive and open minded individuals. Walking into this atmosphere, you know you're in good...",,,oVEdOZkruRZ9pwTtX_VAvQ
I had such a great experience here!! Such an amazing place to shoot videos and photos at. Had a large production music video shot here and the staff was so...,"Update- even after Alyssa responded to my original review asking me to email her so they can ""make this right"", I have yet to hear anything.","I rented the space for a music video/photo shoot recently and I must say I was absolutely impressed! Not only was the staff/management helpful, but the...",DOrLlZgfXiqQaTj_8WelfA
"COVID-19 update; they are open with outdoor self seating and you order off of a tablet. With that being said, I don't like that they don't have wipes to...","Got: Spinach curry with mushrooms (vegan) and white rice
Price: ~$13
Value: Small bowl of curry and a bowl of rice.  If you're really hungry, might not be...","I went to Hurry Curry for lunch over the weekend because they actually had outdoor dining on the sidewalk, unlike other local curry spots I also like...",7qFVS738P_VjjSRPV_t1ew
Dan Ortega was recommended to us by a friend who had a friend in New York whom Dan helped find a home in LA. Given we had never really ever spent time in...,"Dan Ortega is a true professional and a pleasure to work with. My wife and I wanted to purchase a home in LA, but lived in NYC, knew very little about the...","We've worked with Dan from both the buying and selling side and he's the real deal. Experienced, professional, a wealth of knowledge about the Eastside...",97FrNETYsdpSVRb7cIvW3g
Greedy Owner!!!! We booked an event for this October and due to COVID 19 we need to cancel... and he is not issuing our refund back. Do not book with this...,I've never posted a review of a business before because I don't feel it's appropriate to impact a business' livelihood. However my experience was so bad...,I've been renting out CML's stage for a while now. I've shot several music videos and commercials here and I have to say it's one of my favorite places to...,3IZ4TkBMhFPZTvec0OcTJA
If you haven't been here you are missing out. I am so happy they managed to offer great options during the midst of a pandemic. One of my favorite places to...,"You really feel like you are spending the night at the theater here. People dress up, there are musicians playing outside. The courtyard is large and...","Recently visited for the first time to catch a showing of The Book of Mormon. 

Love that parking is right underground and that the escalators up take you...",tgaykHPFl0UivvBEqUqAVg
"WOW WOW WOWWW!! I am blown away with my experience with Danny and Shervin at Spot on Media!! They are INCREDIBLE!! From the beginning interaction, all the...","Spot On Media shoots our show, ""Call Me a Cab"" for YouTube. They provide camera, lights, sound and a camera person. They also have creative ideas to help...",Excellent team. Helped me produce a high quality PSA. Excellent production/post production services. I appreciate Danny helping to guide me to realize my...,7ZWbpPmRY7s0IaDwOqqhZw
What a great studio! David at Melody Maker Productions is truly talented. I've been a big fan of his music over the years and his studio really is a...,,,Ulb3dz3_RuZ4ht4rBvWtpg
"We just received our wedding film last night, and it's absolutely fabulous! Paul captured our special day so beautifully, and the video turned out even...","My husband and I feel so lucky to have had Paul as our videographer. I first saw their work with my brother's wedding film, which was 8 months prior to my...",We've had our video for a total of 48 hours now and let me say that my wife and I have watched it a total of 4 times! It's just that good. The video turned...,i8q2iIN9dDwRWes_dLwbJw
"I visited Burrata house at the end of Dec. Thought I reviewed but guess I didn't so here it is:

1. First, for covid, they block the entrance and do he...",The parking lot is small but I came around lunch time on a Sunday and found parking easily! This location is tucked away in kin of a random area with...,"Ever heard of Burrata Cheese? It is Italian cow milk cheese and is made with mozzarella and cream. At Burrata House, every item on the menu contains a hefty...",lNE4CZLrLXRPhqi7KcyjfA
"I've been going to TPT off and on for the last several years for work and the guys here have always been super helpful, friendly, and respectful of my time,...","Very professional spot to rent all your studio needs.
Went by today, quick and easy.
Guys were great. Loaded the truck like a well oiled machine.
Lead guy...",The team at TPT are some of the best in the biz. Always accommodating and super reliable. They have outdone the prime competition time and time again!,cKh4qVYkF2wYNK2Labix0Q
"Viken is wonderful! While searching, I came across Viken Productions yelp, wedding wire and knot page. I read through tons of good reviews and went through...","I definitely will recommend Viken Productions to my friends.  On the day of my wedding, Viken and his team arrived early, and throughout the whole day they...","Viken Productions has to be one the best experiences for our wedding day!  They were completely professional, arrived early, and the whole time they were...",JvLFKs75ct8nq_NIvvbQ-w
"CAREER CUSTOMER! 5 stars is not FAIR! they deserve more. I Can't count the times they 'saved me', 'rescued me'. Quick, Professional, Diligent, Affordable,...",I've worked with Lightning Media for a very long time when I was working for production companies and networks. However I really found out how cool they...,Have you ever felt the pressure of an impending deadline?  Has your own livelihood ever depended on the speed and efficiency of someone you don't even know?...,h4lMbNP7VwvgxtiY0abzdw
"Not only is the The Fig House a beautiful, fun, and colorful venue, their staff is just as lovely. SueJean has been an amazing coordinator to be in contact...",We had our wedding here. The decor and staff at this venue are fantastic. We didn't need to add much decor at all. There is a mid-century modern vibe. It...,It's beautiful here but there are two things missing: shade for daytime events and a diaper changing station.,EeCWlZ0iGFeKmUoHpsW3xw
"I was introduced to Krishan and the ProCore team by my event manager, and I'm so glad I was. Not only are they just really good people, they are amazing at...","Love these guys! I continue to work with them because of their integrity and stand up work ethic. As all productions do, we had some hiccups with the sound,...","Pure professionalism!  Krishan was a gem in providing sound for my school's outdoor talent show.  He was punctual, kind, and committed to the event.  He...",32Z_J0SG5qWbAnT-UVAX3A
"Amazing work by Vartan high quality and beautiful designs for an amazing price without a doubt I will be coming back to Vartan at arpidesigns.

Thank...","I worked with Arpi to have my logo and product design made and I couldn't be happier with her work. Honestly, I contacted her to see how she can help with...",My dad got his business cards and website for his business made here. They were very reliable people to work with and went all the way and made sure my dad...,YKgjkO1i-c-YVInHUOFuBw
"Definitely one of the best production companies in Los Angeles to work with, hands down! 
Not only does Ocean Front Entertainment produce and package...","From A through Z these guys have it all. Not only were they super helpful and friendly,they also have the best rates in LA! If you're looking to gear up for...",,8WZc8w--lecP68iw833GJw
What would be the worst nightmare of a bride and groom on their wedding day? When I thought about this before my big day I always thought that the worst...,New Legacy Productions and Colton were a pleasure to work with. Colton really knew what he was doing and made everyone feel at ease from start to...,I wish they offered ten stars on yelp! Colton recently filmed my outdoor wedding and he did an excellent job. I come from a corporate video production...,Bzh8MJLJ3rgtotfuwMmUkw
HOLY MOLY. I first wanna thank Jaz for being such an amazing waitress/host she was really nice and very helpful. From a COVID standpoint they do contact...,"I agree with the other reviewers here. This was a really cool place and love the food. We ordered dimsum, siomai, shrimp crystals, pork bun steamed and...",I am so glad I found this place on Yelp! The food has so much flavor especially the beef chow mein ... omg so yummy! I am definitely adding this place to my...,kdTFcDSl9vAR-btEm1Q2uw
