Review_0,Review_1,Review_2,Id
Took advantage of unseasonably warm weather in November to take some a lunchtime walk over to Metropolitan Ave. I popped into Paratha Wala bc 1) they have a...,"Great addition to Forest Hills!

The Chicken Kathi roll is awesome.  Tender chicken, crispy green veggies, pickled onions paired with crunchy ""McDonald's""...","Of all the places I decided to try for the first time during a pandemic, I am super glad this was the spot! Checked out the menu outside of the restaurant...",rpzgv0Y6fIT6RcBsxFsrSg
"Amazing. Service, cocktails, food all outstanding. I hope they survive COVID. 

The complimentary blue cheese naan appetizer with pumpkin soup is a classy...","Indian accent was the last meal we had before COVID and we are so glad they are back. Beautiful outdoor space, mindful precautions. Food and drinks are as...",This is the top restaurant that I hope survives the pandemic. The food is SO GOOD. The lamb entree especially. I've had so much on the menu. The soy keema...,1_pK5aQ47atF50oAKHADhA
"Aahar Indian Cuisine is one of our favorite Indian restaurants in Manhattan, even though we've only had their food via delivery. The dishes are consistently...","Aahar might be the best Indian food in the entire city. The flavors and spices are incredible and they have a fantastic ""delivery special"" as well. The food...","This review is strictly for delivery as I've never been to the restaurant.

Ordered: Garlic Naan, Samosa Chaat, Chetinad Chicken 

The food was delicious,...",_z2_1TE_1brlvljiGtJ4mA
"Consistently amazing food + an incredibly kind and thoughtful staff. 

Especially recommended: 
Chana Saag
Shag Bhaji
Chana Masala
Aloo Papri","This place is one of the best 
Stands out from the rest
Came for grand street restaurant week
Best chicken tikka masala was what I seek
Can't go wrong with...","At first glance, the food looks delicious. The colors are vibrant and the portions are reasonable. Don't let the appearance fool you; most of it is pretty...",gsZUN1Vtpd3P7rdvANbrmg
My husband and I are new to the area having moved from Indian food paradise of Northern California. I've ordered from just about every deliverable Indian...,"Ordered again from this place, again delivery, and with all new dishes.  I ordered chicken jalfrezi, aloo chole grams, malai kofta, aloo paratha, and...",This is my favorite Indian restaurant in the neighborhood. I often order takeout from here and the food is always fresh and hot. I've eaten there in person...,1KGvtMU7VBcdlvxo2brdQg
"Ordered takeout from here for the first time and got the Dinner for 2 combination (2 curries, appetizer, soup and 2 naan breads). Food very is excellent,...",We ordered from Masala Grill as our special quarantine treat and it was delicious!! We will absolutely be ordering from here again. They did not not have...,"Gave this spot a shot, despite the rating, but the food fell flat. 

Price: Unmatched for the area. Literally, no other place has Indian food for a great...",Pv51B3SzP4OqUbJncEeF1g
"This has become our go to Indian delivery spot during covid, and we recently moved right around the corner so now it's even easier to get! We always order...","I ordered saag paneer and garlic naan from Ashoka and was blown away. The dishes were incredibly flavorful and my meal arrived to my door quickly. 


I'll...","I love it so much. I've only ever gotten takeout, but I crave it everyday. Brb ordering lunch from them right now. 5/5",15svH3HiVDwHMSIlRYpk6A
"Service a bit Inattentive but the food made up for it. The kofta is amazing, and the paneer is a good app to start with. Fairly priced, good COVID measures...","I always love Awadh's food and when it reopens post-COVID, it's a very pretty place.  My only negative is that one particular waiter is rather inattentive...",Elevated Indian cuisine. Enjoyed every single dish twe ordered. Service was excellent and atmosphere was elegant with dim lighting and tasteful decor. Awadh...,lP8uDU4oNEkPD8-Ik-PvQQ
"I have to preface with saying I have only ordered takeout due to the cold and indoor dining restrictions from Covid, however the food I have been ordering...","Second time ordering take out from Indian Summer Harlem and it has yet to disappoint. From start to finish, everything was on point. The delivery was...","I used to get from Mumbai Masala when I lived on the west side, but now on the east I'm on the hunt for my neighborhood go to Indian spot. 
Indian Summer...",8Nva_eS_FxPOqVuUOvqz_Q
"This was when indoor dining was still available in the city. We were one of two tables dining in, so we felt comfortable albeit the small restaurant space....",We loved this neighborhood spot for unique Indian cuisine. They have a nice outdoor setup to accommodate customers during the pandemic. There are two...,"Some of the very best Indian in the city. Most recent visit, we got takeout and did the aloo chana chaat, butter chicken, junglee maas (bone-in lamb curry),...",Xl-zlT0NLLiKhym88em22w
"Got takeout from here since I walk by all the time, I finally decided to try it out. 
We ordered:
- chicken tikka masala
- shrimp biryani
- steamed lamb...","Last night I ordered delivery from Sathi for the second time (in one week), and I am already obsessed.

I regret not taking photos of the food... but it was...","Indian food is generally pricey but this place got a prefix menu which gives you a chance to try a variety of dishes for a reasonable price. 

App:...",t6PzD4uzBOfyCLcd_lT8cQ
The food is good...but the staff make this place a solid 12/10. We received such wonderful service from our waiter!! For Covid-19 we were seated outdoors...,"What an awesome experience at Pippali!!
We went there for lunch and were really impressed by the food and cocktails. We started with cardamom Old-fashion,...","Been there few times to dine-in. Due to covid, we ended up ordering up, I missed their ambience, but I must say that food was as delicious as dine-in. 
Daal...",HEs6llkn3wIP1ATXeIZQew
"I ordered delivery from this place. The chicken Tikka Masala was quite delicious, so was the Lamb Kathi roll. The meal was a great deal. At $18, it could...","Wow, probably our new favorite Indian restaurant in the city. Prices are great, portion sizes great and taste great. We ordered the chicken tikka masala,...","I absolutely love their chicken tikka samosas, it's amazing. Comes with sauce. They have great milk tea as well. Better than Jackson heights. The Philly...",RkPakW9XloEm-QB0eNlHmw
"During the 'New Normal' this is a spot my partner and I recommended if you are looking for indian food.

Currently they are not open for inside/outside...","During the pandemic, curry heights is the place bringing my husband and I so much joy. Every time we deliver goods to Brooklyn and we would definitely get...","My go to take out jam. Prices may seem a tad high, but the portion sizes are really large (1 entree usually = 2 meals for me), and the food is really really...",SB4t6vWpxlVQAfCQ3oC1BQ
"Dhaba is my favorite Indian place in the murray hill area. The experience in the restaurant is just ok, nothing special, but the food is absolutely...",Went here to celebrate my birthday back in Sept and had such a lovely time!!! I absolutely love this place. Everything from the food and the service is top...,We just went here on Sunday for lunch and sat outside. This is one my favorite Indian spots. I've been here multiple times pre-COVID. We ordered the butter...,NgD-6ogFGc_c4z5_Ur4k2g
The Vegetarian dishes here are excellent. I don't usually go for the chicken ones. The vegetarian ones are much better. The Malai Kofta here is the best in...,Really good paneer and samosas and the service was great super friendly we sat outside during Covid on a Saturday afternoon and it was really nice,Great authentic Indian food as usual here. Second time eating here and loving it still. They have a variety of flavors that'll really shock your taste buds....,eTzH9lmkmouNlmuJ77i8Ow
"Super Spicy  Chicken Phall roll with chilies and habaneros from @thelewalanyc 
Yummy authentic Calcutta Nizami rolls... treat
Also tried the Gobi roll /Anda...",Looking for a light Saturday night meal to satisfy a spicy craving. This small spot had only one other person on line and the perfect menu for on the...,We went on 12/30 evening and ordered rolls for 12 people ... we were extremely disappointed to get tawa rotis/tortillas fried for the rolls instead of the...,mZALre3ahuetu5X8_uUJew
"One of the best I've had by far. This review is for a takeout order.

I tried for the first time for New York Restaurant To Go Week. I got their Non-Veg...",This is one of my favorite spots in nyc. First thing you notice when you walk in is the beautiful long bar and all the nice art on the walls. It feels like...,"Excellent experience during COVID. 

We dined outdoors of course and the service + food were both excellent. 

We had the:
- 6 Chili 5 Spice Cauliflower $15...",CO3lm5309asRY7XG5eXNgg
"I have been to this place so many times I can see the glimmer of recognition in the face of the host whenever I walk through the door, they laugh, because...",This is a great neighborhood indian place. We have been happy with the food every time we've eaten here or had take out. It's never crowded and the prices...,"I'm a huge fan of this spot. Though I usually just get food delivery, especially now with all the NYC coronavirus restrictions, the food here is amazing and...",lIE4KHySIenwPbta1JuM8Q
"Got delivery from them. Pretty good Indian food. Because I'm a giant fat ass, I ordered all this for myself: lamb rogan josh, vegetable vindaloo, chicken...","This review is for delivery and food quality.

So during rona, sometimes we ain't want to eat our groceries and was craving something different! As we were...","I ate here once with friends last summer, and we all loved it.  It's just a tiny unassuming place.  However, due to this crazy virus situation, I ordered...",yLcJTiE4n_w4sZwSfMZYZA
"Really good. Big portions, very tasty. The delivery was quick and packed nicely. Will order from them again!",Food is incredible and delivers really well. Large portions too - easily can be two meals! The delivery people are also incredibly nice.,"I've been ordering takeout from here since the pandemic and it's been great, though I've rarely ventured beyond chicken tikka masala which is consistently...",FvnExtQHPfz_crDCBTQ1iQ
"The restaurant built a lovely outdoor set up with heaters for safety during COVID-19. 

Jessi and the rest of the staff are so nice and provide great food!...","We're lucky to have so many great Indian places in the neighborhood, let alone on the same block!

I've been to the location on the UWS and finally gave...","Amazing food, amazing service, friendly staff! Everything I've ordered I've absolutely loved. Can't go wrong with anything on the menu! If you are ordering...",jJYQJGygWjIX6_0MiIoJRQ
"Whenever I'm in town, I make sure to stop by Rangoli Exquisite or to get takeout. The finest Indian restaurant in the UES truly lives up to its exquisite...",Fab Indian restaurant. It's COVID-19 times so they have outdoor dining and provide hand sanitizer when you sit down. There is a good distance between tables...,"My GF and I were looking for a place to eat outdoors (during the pandemic) and we happened upon Rangoli, and we're really happy we did. The food was...",ZikqL-flwV2XYlKtL2UfmA
So nice to have good South Asian food right in Washington Heights! I got the paneer makhni (like butter chicken but with paneer) and also tried one of my...,Best south Asian food I've had uptown. I always get the lamb kourma or chicken mahkni. Took a star away because their delivery person is very...,"Another COVID 19 delivery.  I ordered the vegetable samosas, sahina, and chicken tandoori.  The vegetable samosas were crisp and tasty, but I would have...",_Hig4rf_SEAhq13eBdJ4CQ
Nimbooda is my favorite Indian restaurant in the area as we have quite a bit around here. Every dish always hits the mark (even though I'm basic and usually...,"A few friends and I came here after an event nearby. The interior was nicely decorated, with brick walls, deep brown colored plush booth seating,...","Solid Indian food, but nothing spectacular or out of the ordinary.

I came here recently for dinner on a Saturday evening and there was reasonable traffic...",Na55QhymZh3cje8Ac2vCvg
"This was easily the most celestial dining experience I have ever had during a pandemic. The soul of the space stopped my partner and I, while on our way to...","In the heart of the most diverse neighborhood in the US, possibly in the entire world, Angel's stands out as an exceptional Indian restaurant. It is to my...",Great Indian restaurant in an area filled with Indian/Pakistani/ Bangladeshi food! I've been to about 6 different Indian restaurants in Jackson Heights and...,GNPne4Il-itbn2sLbvMo1g
"Great food, great service!!!! The place is small, old and odd but clean. Highly recommend for local or visitors","Trust the other reviews. It's extremely slow. 

They don't give you silverware. I ordered two beers and had to ask for them twice. It seems dirty inside....",This was a great change of pace in NYC-- we were tired of the cramped restaurants and the rush of the streets. We were the only ones dining in the...,dOQjniOt57mI9l9CmrCSJQ
"Ordered Seamless takeout for chicken tikka masala,  chicken mukhani, naan & rice pudding. Hard to screw that up (and they didn't). It took a while, but I...","I have been searching for a good Indian place since moving to NYC and I finally found it!!!! Kanan is great for vegan, vegetarians and meat eaters alike....","Great service especially during corona pandemic.
Called and they modified korma navratan to make for vegan option.  Still very good.  Served with roti and...",80u4xIY1kp_25AUh9BW0Bw
Visited Madam Ji for brunch with a friend. We saw this restaurant had a great bottomless brunch deal on the Pulsd app and decided to give it a try. I know...,This restaurant has really cute outdoor seating due to COVID. They also have a nice selection of Indian style drinks and they have indian beers too!...,"Like home cooking, but with boutique vibes.  There are always a few surprise spices in the dishes that make my eyes light up and appreciate the chef's...",_R6EjbrynW_LFnmWoRqgww
"I never leave reviews, but this just hit different. 

Truly among the best food I've ever had in NYC. Tried their vegetarian option for restaurant week and...",Delicious! Ordered delivery from here for the first time and was super pleased with the jam packed flavors in the dish. I can't speak on the service of the...,This place is so tasty. We've only ever ordered in but the spices and sauces are just right. The value for the amount of food is also very good. Even in a...,7USPKYeaAfxl0Ch9j_1l7A
"*Seamless order*

We splurged on All About Indian for our once-monthly lockdown date night delivery, and I am so glad we did!

Notes: Each of our chicken...","I wanted to place an order on Uber eats, the menu wasn't giving me options to customize like I wanted. I called them up, and they were extremely helpful!...",I'm sitting here with my food. I can honestly say this is the worst Indian food I've ever had in 21 years of being in NYC. The Chicken Korma is watered...,uVRau5cd-OpqWIA-qsCiJA
"This restaurant is always on point. The owners very accommodating, fast delivery. My sons favorite is the crab curry. I love the chicken tikka with a garlic...","Hands down my fav Indian spot in the neighborhood (I've tried a couple others and was disappointed). My fav dishes are the Malai Kofta, Chana Masala and...","I ordered a meal and sides through seamless. Never got the order, never got a phone call, and when I tried calling the restaurant, they hung up....",1ckkPS7KtGSu_xXXWKcbvQ
"Ordered takeout last weekend from mughlai and must say, it never lets us down. Everything I've tried from here is really very good! Especially the Daal...","Decided to use my UberEats credit for a take out bundle here. For $17.37 all in (taxes and Ubereat fees) I got myself naan bread, rice, chicken tikka, Tikka...",We never eat in person here. Always take out via Seamless and it hits the spot every time. The potion is great and the flavors explosive. The Mughlai...,XKy4Cy4uNgO7rxhH4yFJQQ
"Order from this place if you want some BOMB Indian food.

I ordered from this place to try out the restaurant week option. Was really craving some Indian...","Hands down the best Indian food I've ever had in my life. I was visiting from out of town and a lot of my friends raved about Baar Baar, so when I checked...","Got take out from here and the food was excellent. Chili cheese kulcha was amazing- had the perfect amount of cheese, was soft, and has chilis in it which...",jYhbUh1TV7SCfPxjIhVpcg
It is good to see small businesses operate during these difficult times (Covid19) and Bombay Grill succeeds at this. I called in for an order and within 25...,"This is my go-to indian restaurant, the delivery is quick, the food is perfect.
I usually get the chicken tikka masala with naan. It's very flavorful and...","Delicious tasting food and happily I can get takeout during this Covid time.  Vegetable
Samosas are good as is the mushroom Bhaji.  The chicken tikka masala...",cJfbydHniqWsGL2VHVDHEg
"The Mughlai special is a great deal. For $16, you get an appetizer, entree, naan, and condiments. I chose to get the aloo papri chaat and saag paneer. I was...",Wow really good food.  fast delivery.   Great price.  Loved it.,"I've been going to this place for a couple of years now and frankly it has only gotten better every time. The food is perfect. The service is friendly,...",izRJeBfDQYJmd6ibIQ6Mfg
"Spot on flavors, great delivery, sturdy take out packaging that holds up on delivery streets.  Love the chicken tikka masala and the chicken korma.  The...",Delicious food! Recently ordered for pickup. A must for me is the Chicken tikka Masala.,So good! I had the chicken tikka masala box and it did not disappoint. The chicken was tender and the naan and rice were delicious. This will be my go to...,V2oWqXcoJkgGeIPOaS9eDA
Delicious spot in west village with cozy vibes  the owners gave us complimentary rice pudding which were delicious with hints of coconut. Highly recommend...,How grateful we are that our favorite neighborhood Indian restaurant is still serving take out and offering delivery during the crazy time of quarantine....,"We went on a Friday date night, outdoor COVID meal. The the staff was definitely abiding by the rules, I would however give them a B- on the cleanliness....",uucP1LoFyamFS0qDwgMXbg
I am so glad I chose Amma as my first official outdoor dining experience since the start of the pandemic. Every single bite I had was aromatic and...,Just lovely. Delicious Indian food and during covid they have heated little tents on the street to eat. So convenient. I must also say I looked inside the...,"I love this place! The food is amazing, the staff is beyond friendly and accommodating and their covid set up is really solid. I'll definitely be returning...",yKQZqmCbk3EkGC5ajHgEGg
"Not only is Gandhi the best Indian in PLG by far, friends in neighborhoods beyond their delivery zone often ask me to pick it up because it's also better...","Chana Masala, Malai Kofta, Veggie Samosas

The restaurant staff and kind and courteous. The food is absolutely delicious.","It's always challenging for anyone to pick a restaurant for everyone when people ask you to do because you don't know what others want. At those times, I...",dGE1Imqoz1vdHa2cjfvO1w
"This is a laid back and extremely comforting Indian place right in the village area. I've been here a significant number of times, and each time they've...",Another stop on my journey to find the best rava masala dosa in the city. This is probably the second-best place I've found so far (second to Adyar Ananda...,A little gem! They have a spacious outdoor patio on the curbside and brought over a personal space heater once we were seated. The service was excellent...,GaxVczLK1qUuJHOP9VcFsQ
"I love Polash! I have found that they almost always get my order right, and the quality of the food is top notch. You can most certainly taste the love and...",YUM YUM YUM... Not sure there is anything more to say! Looking for authentic Indian cuisine? Go to Polish! I had no idea this hidden gem was in my...,"Ordered through Yelp last night to pick up. They quickly prepared the food which was nice. If I was rating solely based on the samosas or the garlic naan,...",bgMbt6XbOaAu5VNXr5kCdQ
"I had been meaning to try this place for almost a year, before finally going for dinner right before Covid. This place is unquestionably the best Indian...",The Drunken Munkey is an Upper East Side gem that serves high-quality Indian cuisine with a British twist. They have a nice outdoor setup with sufficient...,Amazing food and amazing service! Always a great time here! Great outdoor setup for COVID with heaters and everything,9pMhRYYgV7E9L7pzECtJKA
"Brown Rice, succulent soft Roasted chicken, green peas, red pepper, lime slices..,onions, and slices carrots.., with a side of fried  Shrimp and Onion...","Never a bad order here! Food is amazing, flavors pop out, and delivery is rarely, if ever, delayed. My go-to Indian takeout.",My family is lucky to have great cooks so we know good food This restaurant is in my neighborhood and I wanted to give my self and husband a respite from...,QHZxlt8nFqycBrxxizwKmA
"Seva is our favorite Indian spot in Queens. We live just out of their delivery zone, so we order through Uber Eats. It's worth it to pay the extra fee....","Had a lunch special today for $12 per person, choice of soup, protein and rice. I had a delicious lentil soup that really warmed me up.  I was waiting for...",Ordered through seamless and got a $5 discount. Food was ready for pickup within 20 minutes of placing the order. Easy pickup. Food portions are plenty and...,lxNU-aBq0yPwBDx-i89ahA
"*this review is only for delivery*

I've ordered delivery from here a few times. The order always arrives very quickly and is packaged well (no leaks). The...","This was a delivery order.  Delivery was fast, well packaged, and they included tons of sauces and even some plates.  I ordered several dishes:  chicken...","Ok, folks. If you have been craving authentic, absolutely delicious Indian food (like we have), you must order from Om. Locked down during the pandemic, we...",zVLG_O3AQnvQ53PSJ5mTMA
"Asya has solid Indian cuisine in the Brooklyn Heights neighborhood. Enjoyed the tandoori chicken and vegetable korma with garlic naan, while dining outside....","We were so excited to see that you are once again open (for delivery/takeout). We missed you, your staff, and all of the delicious food! Naruto rolls,...",The best vindaloo in Brooklyn Heights--perfect amount of spicy vinegar flavor for my taste. At some other places in the area the vindaloo is more broth like...,WSesw7dMYKmF3XHqD0K0WQ
"If I have to choose a restaurant for Indian takeout night it will always be @cholanyc  
I celebrated my convocation today with my favorite Indian dishes -...","We recently got this for takeout and tried the achari chicken (appetizer), methi chicken, methi paneer, and garlic naan. Everything was absolutely...",We recently got takeout from here and were really impressed with the authentic Indian flavors (a rare find). The food is delicious & the menu is...,QqrEF8_ZQCGi63cL10J5oA
"Best Indian Food in Brooklyn

Definitely try the paneer mahkani, it is the best I've ever had! Bhindi and bharta dishes are also delicious. Great affordable...",This place always manages to surprise me--it is so freaking delicious and always out competes all other Indian food in Brooklyn (at least from the many I've...,"I like what i ordered, the portion sizes were a very good size. The naan bread is awesome. Delivery was really fast too.",zSCp9pjEQ_M3LBuPRDo-Bg
"Ordered the samosa chaat and lamb saag for lunch  and it was delicious! I like how they separated the rice and the curry. 

The delivery was quick,...",A dear friend ordered delivery for my birthday lunch today. The food was truly excellent. Everything was very tasty and perfectly seasoned. The Butter...,"I've ordered for pickup several times from Spice Kitchen, and have never been disappointed. The orders are prepared incredibly quickly within 15 minutes of...",L9n68f-cdk7RMQvRJvC6bA
"Ordered takeout, but it was a really nice evening to eat outside and there were tables available. I got the chicken korma and tikka masala with a side of...","Got take out, easy seamless! Ordered the chicken masala and curry and honestly so impressed. Serving size was perfect and great taste-- would def recommend","Wow, wow!!! Amazing Indian food on bell Blvd. every time I've dined here - the food has been fresh, tasty, full of flavor and great service - get extra...",c76v7CGWWjWj__18Mv2j5w
"This is based on delivery.

This is my go-to Indian delivery. The flavor on all the dishes that I e ever ordered has been excellent. The quality just seems...","Ordered Paneer Masala and it was amazing! Great local business to support! 

Also got the pakoras which were really delicious. Highly recommend!",I am honestly shocked this is so low on the recommended list and not with 5 stars! This indian food is BOMB and so reasonably priced. They always complete...,gc5VOvoqzM8UQJwV1mhdkA
"PROS:
+ Big portions: The other Indian restaurants give you little food charge you $15 for a plate. Not Raj's, there are big portions for $10. I had...","Please forgive my horrible photo but this lamb Rogan josh smelled so divine I had to devour it as soon as the driver dropped it off on my doorstep!

It's my...","Pleasantly surprised by how great this place is! 
A neighbor had told me how good the food was so I decided to grab lunch. 
Due to covid they no longer...",NhBUzlITbu3rdjm9UEfWsw
"This place is a local gem in the UWS! The food is really tasty and the staff are super nice!

To start off with the food, the restaurant offers a pre-set...",So this place was a covid hunger pangs life saver : anti inflammatory; outdoor seating ; and the owner chef Nepalese guy who took so much pride in his...,"Just ordered takeout for the first time - really good, tastes healthy, the whole wheat bread and brown rice is appreciated. I loved the cabbage and potato...",1TLoaB7SXJZo3W5f4OGm8w
"I have ordered delivery from here several times, and each time has been a delight! My favorite is the chicken kebab special, which comes with rice, salad,...","This place is fantastic and we're so glad we happened upon it along our new bike route! The owner or manager (not sure) is so, so nice and welcoming!! We...",Another phenomenal gyro just eaten from this place. This is perhaps my favorite takeout spot in Greenpoint now. Their lamb gyro is consistently good --...,xnrn6Ibn4T22vTjYX1H1zQ
Terrible service. My husband went to get a pick up order which they refused to honor and then threatened to call the cops on him because he was standing on...,"So glad to have found a vegetarian Indian spot with no need to compromise on options or flavor!

I've ordered twice for delivery and once for pickup, all...",Horrible service experience when I went for a pickup. Made me feel like a criminal and security threat trying to con them out of 6 bucks. I've been ordering...,qhXIW0LDT4XsoN2IE6dZHg
Finally remembered to visit now that I'm constantly WFH. The food is delicious and I feel like I'm scamming them with how cheap it is and how much they give...,"There are a lot of traditions I don't follow. I don't go to church. I wear white after labor day. I open umbrellas indoors.

But the one I will always...",This is a quaint vegetarian eatery below a Krishna center in downtown Brooklyn. They offer incredible deals for home cooked vegetarian food. I came on...,PEEw2ip9VrmiMBP4b6op_g
"COVID report: Taco Mahal currently has outdoor seating, though I ordered takeout. 

I've walked by this place a million times and finally tried it. The...","I've been wanting to try this place for so long since my friends told me about it. Thankfully, they're still operating during Covid and I got to order...","Since every place in Brooklyn is closed and they are doing take out only, me and my friend came to manhattan and was very surprised because there are lots...",SP4bvMvxel_UPdof_er3HA
"This is a place I'd long wanted to try, but didn't want to order delivery from, in thinking that dosa is a food that doesn't travel well. I finally made it...",This is the best Indian food I've had in Brooklyn.  The Chettinad chicken is very tasty.  Dosa Royale gets the flavors right.  The dishes taste very...,Ordered takeout. It was wonderful. Butter Chicken and Cauliflower Lasuni were both excellent. Paratha bread was great. We also got the masala dosa and...,MP8Ey2ezsDCSowR-1X6hKg
