Review_0,Review_1,Review_2,Id
"Excellent service! Chris is the best! I found them online for my friends shop. They understand your needs and cater the plan for you. 

Due to schedule we...",Thank you Transcendent Enterprise. I contacted Chris for a video for my website. He responded within a timely manner and was able not only to meet but...,I hired Transcendent to shoot a small event for me. I was impressed by the quick turn over; they were able to do my video in 24 hours. They're a little...,ugIrHjsK0vjhC6PGxyWlJA
"I was pleasantly surprised to be contacted by the owner of this business, Brandon, addressing the matter.
Although I have not been back here yet, I will...",,,NKE_zvuc9DQn3tZ3rJMgRA
"I took a 10-day in-person filmmaking workshop with Eric Lau. The class size was very small during the pandemic, and safety precautions were observed. There...","I'm Grateful that, I've met Eric because he's the person that I wanted to meet.
He's a professional and will
Show you how to do more with less.
In five...","Eric holds a solid, insightful 5-day workshop that takes you through the step-by-step basics of lighting a set (and finding when to follow the ""rules"" and...",P1NxQi-BZCqMGKDyX3FKdw
"Kristen is an incredible talent, and has wonderful customer service skills. She worked on two homemade/family projects for me. One was for the first year of...",Kristen is the best! I had her film my reel and have been fortunate enough to work with her on many projects. The work has always been beyond excellent and...,,JT011x4Cb8CEQknaMUvuDQ
"As an executive at the world's leading retailer of licensed sports apparel and memorabilia, I've engaged and continued to use Jersey Filmmaker's production...",,,WUGZNkVYpdOBK_aq2_Lr3Q
Cage Free has covered several of my healing events. They were very professional and the images were just what I was looking for!,,,VAoLtZarOAvciEVM0vof4g
The charity I do graphic design and photo editing for had a surprise United Nations Summit to attend. With so many issues on the table this is one of the...,We worked with Steve and his team on a very complicated project with a tight deadline and they went above and beyond and exceeded our expectations with high...,THE BEST!!!! I was going to work with that other company with the TV ads but I had worked with Steve and Mel in the past on other projects and was always so...,im2QSeKsmUGXbaGOXPjmhw
"I don't usually write many reviews, but I had a profound experience with The Edit Center and I wanted to share it on here because I looked at these same...",I can't recommend the six-week intensive highly enough! Every minute is valuable - it gave me a huge head start in switching careers. And don't be afraid if...,"Working at the Edit Center was an amazing experience.  From the start, Amanda was super helpful in helping me find the right course, and then tailoring the...",xquyOYn9lYFTsfkMfevwMA
"How do you categorize MediaStorm?  They:
- present photographic and video art
- publish books, CD's, and DVD
- deliver messages of our times
- document...",,,F32Bzj0ivroS181-_WVIlw
"Couldn't have been happier! Great quality Profoto gear, big space, air conditioning, very fair prices, good location. They were incredibly accommodating and...","Rented the studio for half/day for a video interview.

The studio was located on the second-floor walk up. The stage manager was super nice and helped to...",This studio was great but the only drawback was there was no elevator on the weekend and we had to walk everything up 3 flights of stairs.,rXjhzma0XIrxJEFt7q0tIg
"CAREFUL BEFORE SIGNING UP FOR CASTING NETWORK NOT CENTRAL CASTING

Basic Membership Fee (good for one year)
First photo FREE, unlimited updates to resume &...",If you're an actor  who wants to do background work.  This is a good place to register. Just make sure to know all of your sizes before you go and bring in...,"I've gotten work from them, but do not rely on them.  They're disorganized, overly reliant on faulty communication systems, and they'll pay you incorrect...",J0WfbffahJszN1_Xvl3K2g
"I've used Peter for shooting numerous events & seminars.  He's a great shooter & editor, very professional and QUICK.  He's also great with the talent.  I...","We've used NY Video Service for a number of different projects, including for my company (Oceanblue Divers) marketing video, which turned out amazingly well...","It has been my great pleasure, over the last few years, to do a number of projects with Pete Bucknell and the New York Video Service. I am the director of a...",AEJwos4RDcK-jIRK0jRVNg
"Best Grip and Lighting rental house in Brooklyn. They are fast, they are reliable and they are cost effective.","My San Diego-based non-profit company, Invisible Children, sent me and a few other staff to NY for an event this past week. The day of the event we realized...","I rented a ""wheelchair dolly"" here which is really just a wheelchair. They were friendly and accommodating, and you can pull your car right on in. This...",GX0wthFRNbsBxzBFQEf-Xg
"Took a Premiere video editing class here and have nothing but good things to say about it. Booked through Course Horse and wasn't cheap, but didn't break...","Came here for the Forever Free Film and the set up was a bit wonky, you couldn't properly see the screen.

Not into this venue - just a bit weird.","Indie filmmakers find a ""home"" at this downtown center.  Rent equipment, take classes to learn more about the craft or bring your footage in and have them...",AyFUPADsWNNOIBzdUNwyAA
I had a photo shoot for my daughters first birthday and the experience was amazing. The hospitality was great. They cater to your every need. I gave them...,Amazing service every time! Talented team who I will work with on my future projects!!,"I've been wanting to have my photos taken forever. I'm not an actress or singer, just a regular person, so I was a little nervous and hesitant to do so. The...",46wqjKAJRcBhjIUPkGbDwQ
I have been working with Steve Palmer Films since the summer of 2014. I hired Steve to shoot a promotional video for an upcoming Walk-a-Thon for the...,,,pX9pfTNz_0i3Se57HKsO2w
My MacBook was not functioning properly which as you can imaging is quite difficult during the stay in order. I reached out on Next Door for any one in the...,"My family and I had an incredible experience with Andrew. He was creative, thoughtful, and joked around with us the whole time.  His edits were absolutely...",,TDSMBkI_eqaw9LbQK9EvPw
"Needed a place to record within 24 hours and Music works came through and then some, the facility and staff are great. Not to mention it's down the block...",,,o6TfHzQ0LslFYwbTo_iihw
"Simba productions and staff are such professionals! They provided a promotional video for us and delivered it on time, edited it beautifylly, and were super...",,,iKCOgCMcKwjS27GrU383Xw
I have worked with Afterimaging twice so far in 2017 and have had a great experience. My team at Columbia University wanted our first foray into...,,,HUZg9hmvn1T91GMHb-WoiA
lejit productions has been producing great quality content for myself and business colleagues for years.  their team has a wide scope of skill sets to...,,,lnCITr1_Cu4XIudZDHkzJw
"Jimmy and Alice are amazing! My fiance and I debated hiring a videographer for a while because we wanted to keep the cost of the wedding down. However,...","I wasn't sure if I wanted a videographer for our wedding since I didn't know how useful it will be. Boy was I wrong, our wedding day went by so fast we...",My fiance and I were searching for a videographer for our wedding day and came across DramaLife Films. What captured our attention was the cinematic quality...,_n5C96uhLqVbo65BO450jg
"The only thing(s) that I DON'T like about this place is that...

1) It is 9 blocks off the beaten road from any concerning subway or bus stop....",,,dzsJhPM7946ymnTr7v_XOQ
Good place. I've referred several clients to them over the years. And they've always taken good care of them.,Have helped me out with my film project when I was in a bind and needed quick film festival delivery-- not once-- but twice! I highly recommend...,"Please avoid. Had a really bad experience with them. They look nice and together on the outside, but quality is terrible. And management is not cordial at...",Bz-TZRGiMi-S5-S2GzvLgA
I've had the pleasure of working with the Russell Brothers on a number of occasions. They've produced (to date) three videos for ZogSports and I would...,,,sKGW1sLUMFWi2Qw6IlSsAA
"I'm shocked that there are no reviews for WMM. It seems odd that their first review would be by a male filmmaker.

They have been helping female filmmakers...",,,Cn_6m0bBIJaXqkq9mTpC0g
Dope recording facility in Fort Greene. Dox was highly professional and very accommodating. Will definitely be returning.,,,6MRNz6_w9pZA6CwCBedRIQ
"Giorgio is very creative, professional and EFFICIENT. I had Giorgio and his team work on my music educational project for filming, directing and editing. I...",,,fUmt_BPFaoS3JIj60ng0aA
"Not sure about party equipment rentals, but I'd rent anything from Mike Nichols and the rental department. And if you're buying camera gear and not talking...","Awful! Awful! Awful!  Would give them negative stars it was an option. 

 We fixed two tripods with them a few months ago and they broke again. We brought...","Astonishingly unhelpful. Trying to carrying a giant load of gear? Multiple employees will walk right past you, maybe even drop a line like ""Good luck with...",2Ev_4sjG46eHWSZC9_BasA
"It's fantastic to learn from MNN online.  The courses are in-depth, professional and totally enlightening.  The only thing better than a course from MNN is...","Gregory W. isn't wrong. In fact, I have also had my share of issues. 

If I hadn't recently worked at a non-profit organization, this would be a much...",I love MNN vision to educate the community.  This is why I paid to be part of this training. I stopped attending after the first lecture because of...,97Qy8iSVpLCsfM-0llaJMw
"I needed promotional videos for my business and was referred to World Cinema Partners, Raaj Rahhi.  I  absolutely loved the final product.  Raaj was...",,,hr-dzxYU5nD2wsZqzOBNUg
"Mida is one sexy bitch!

Usually, I have to ask before someone gives me an octopus shot lap dance, but at Mida's Cave, the staff know what you want even...",,,VOTzoGTQ6-04l_FVS3SLRQ
"Small but well staffed creative group having 20-plus years in ad design and development as well as branding and web design & development.

I contacted them...","Randomly stumbled upon the Herculean, Larry's bio read good enough. Our first few conversations turned into brain storming sessions, and I watched the...",,_-I7QsmfEDnUpplXPQt7RA
"We could not have been more thrilled with Sarah and Chris from beginning to end. We were initially excited to speak with, and then book, Sarah and Chris...","When I was planning my wedding, a piece of advice that I received was to pick a photographer that you actually like because you will be spending a lot of...","Thanks to the Smitten Chickens, we have our special day immortalized in film (or pixels) -- and we have hundreds of perfect keepsakes! 

Sarah was the first...",1aZmjEQA5MSjoKHAqXGp5g
"I hardly ever leave reviews but I have to say how amazing this place is and the owners as well. I was trying to use the venue and was working with a ""party...",,,GBoDcz2czrFZWB0Mik8DXA
I am a cinematographer from LA and I was looking for a good drone pilot in New York City. I saw ut cinema online and I was already convinced that he was...,"Uladzimir created the photo montages for all three of my sons' bar mitzvahs and his work is best in class. Always creative and original, UT Cinema's work...",Ulad and his assistant were awesome at our wedding!  Didn't bother us- they were on time- and got some amazin footage! I am so pleased with their work and...,Dr8gGZo8Fzcv52Fkc9HxEA
I did a photo shoot here for Queen Size Magazine the space is amazing. Very spacious beautiful view of the city. NICE KITCHEN AREA. The spacing for me the...,,,FIZA8ZXQyCnldEq4FebY0g
