Name,Address,City,Rating,Review Count,Coordinates,Price
Burgundy Room,"['1621 N Cahuenga Blvd', 'Los Angeles, CA 90028']",Los Angeles,4.0,294,"{'latitude': 34.1003544114183, 'longitude': -118.329738819049}",2.0
The Wellesbourne,"['10929 W Pico Blvd', 'Los Angeles, CA 90064']",Los Angeles,4.0,970,"{'latitude': 34.03945, 'longitude': -118.4306}",3.0
Frank N Hanks,"['518 S Western Ave', 'Los Angeles, CA 90020']",Los Angeles,4.0,284,"{'latitude': 34.064943, 'longitude': -118.309089}",1.0
Mom's Bar,"['12238 Santa Monica Blvd', 'Los Angeles, CA 90025']",Los Angeles,4.0,581,"{'latitude': 34.0395979, 'longitude': -118.4650727}",1.0
The Roger Room,"['370 N La Cienega Blvd', 'Los Angeles, CA 90048']",Los Angeles,4.0,518,"{'latitude': 34.07795, 'longitude': -118.3764751}",2.0
EightyTwo,"['707 E 4th Pl', 'Los Angeles, CA 90013']",Los Angeles,4.0,1500,"{'latitude': 34.045368, 'longitude': -118.237335}",2.0
The Slipper Clutch,"['351 S Broadway', 'Los Angeles, CA 90013']",Los Angeles,4.0,104,"{'latitude': 34.04998, 'longitude': -118.24936}",1.0
Bar Flores,"['1542 Sunset Blvd', 'Los Angeles, CA 90026']",Los Angeles,4.5,102,"{'latitude': 34.0763375, 'longitude': -118.2567569}",2.0
Blue Collar,"['361 S Fairfax Ave', 'Los Angeles, CA 90036']",Los Angeles,4.0,257,"{'latitude': 34.0703556, 'longitude': -118.3615349}",2.0
Crane's Bar Downtown,"['810 S Spring St', 'Los Angeles, CA 90014']",Los Angeles,4.0,181,"{'latitude': 34.043169, 'longitude': -118.254065}",2.0
Strada Eateria & Bar,"['825 W 9th St', 'Los Angeles, CA 90015']",Los Angeles,5.0,364,"{'latitude': 34.046649, 'longitude': -118.2633746}",2.0
neat,"['11780 W Pico Blvd', 'Los Angeles, CA 90064']",Los Angeles,4.5,158,"{'latitude': 34.0305786132812, 'longitude': -118.447105407715}",2.0
Wolf & Crane Bar,"['366 E 2nd St', 'Los Angeles, CA 90012']",Los Angeles,4.0,557,"{'latitude': 34.0479536, 'longitude': -118.2397511}",2.0
General Admission,"['3311 Cahuenga Blvd', 'Los Angeles, CA 90068']",Los Angeles,4.0,139,"{'latitude': 34.13029133, 'longitude': -118.35041433}",2.0
Death & Co - Los Angeles,"['818 E 3rd St', 'Los Angeles, CA 90013']",Los Angeles,4.0,54,"{'latitude': 34.04571, 'longitude': -118.23563}",
LAces,"['125 N Western Ave', 'Ste 108', 'Los Angeles, CA 90004']",Los Angeles,5.0,34,"{'latitude': 34.074031944589144, 'longitude': -118.30966586116641}",
Oasis Restaurant & Bar,"['6024 Hazeltine Ave', 'Los Angeles, CA 91401']",Los Angeles,4.5,37,"{'latitude': 34.18012, 'longitude': -118.439675}",
Lost & Found,"['11700 National Blvd', 'Los Angeles, CA 90064']",Los Angeles,4.0,161,"{'latitude': 34.02218, 'longitude': -118.43889}",1.0
Block Party,"['5052 York Blvd', 'Los Angeles, CA 90042']",Los Angeles,4.5,393,"{'latitude': 34.1209778, 'longitude': -118.2050328}",2.0
Walt's Bar,"['4680 Eagle Rock Blvd', 'Los Angeles, CA 90041']",Los Angeles,4.5,84,"{'latitude': 34.1297, 'longitude': -118.21647}",2.0
Pinky’s,"['1816-B North Vermont Ave', 'Los Angeles, CA 90027']",Los Angeles,4.5,28,"{'latitude': 34.10411, 'longitude': -118.29162}",
The Varnish,"['118 E 6th St', 'Los Angeles, CA 90014']",Los Angeles,4.0,1170,"{'latitude': 34.044893158169, 'longitude': -118.24979702707}",2.0
Lock & Key,"['239 S Vermont Ave', 'Los Angeles, CA 90004']",Los Angeles,3.5,1001,"{'latitude': 34.06939, 'longitude': -118.29188}",2.0
The Living Room,"['2636 Crenshaw Blvd', 'Los Angeles, CA 90016']",Los Angeles,4.0,52,"{'latitude': 34.0315401, 'longitude': -118.3349851}",1.0
La Descarga,"['1159 N Western Ave', 'Hollywood, CA 90029']",Hollywood,4.0,1033,"{'latitude': 34.09208, 'longitude': -118.30956}",2.0
The Office Bar & Grill,"['2412 N Broadway', 'Los Angeles, CA 90031']",Los Angeles,4.5,82,"{'latitude': 34.07328, 'longitude': -118.21645}",2.0
ETA,"['5630 N Figueroa St', 'Los Angeles, CA 90042']",Los Angeles,4.5,151,"{'latitude': 34.1093212, 'longitude': -118.1930016}",2.0
Harvard & Stone,"['5221 Hollywood Blvd', 'Los Angeles, CA 90027']",Los Angeles,3.5,636,"{'latitude': 34.10214, 'longitude': -118.30442}",2.0
Caña Rum Bar,"['714 W Olympic Blvd', 'Los Angeles, CA 90015']",Los Angeles,4.0,589,"{'latitude': 34.0441054285284, 'longitude': -118.26322767361}",2.0
Old Man Bar,"['12517 W Washington Blvd', 'Culver City, CA 90066']",Culver City,4.5,51,"{'latitude': 33.99705, 'longitude': -118.43137}",2.0
The OffBeat Bar,"['6316 York Blvd', 'Los Angeles, CA 90042']",Los Angeles,4.0,142,"{'latitude': 34.114296, 'longitude': -118.182152}",2.0
Lowboy,"['1540 Sunset Blvd', 'Los Angeles, CA 90026']",Los Angeles,4.5,113,"{'latitude': 34.0763248, 'longitude': -118.2567306}",2.0
Pour Vous,"['5574 Melrose Ave', 'Los Angeles, CA 90038']",Los Angeles,4.0,411,"{'latitude': 34.08327, 'longitude': -118.32242}",2.0
Apt 503,"['3680 Wilshire Blvd', 'Ste 503', 'Los Angeles, CA 90010']",Los Angeles,3.5,308,"{'latitude': 34.061344, 'longitude': -118.306173}",2.0
LONO Hollywood,"['6611 Hollywood Blvd', 'Los Angeles, CA 90028']",Los Angeles,4.5,423,"{'latitude': 34.10187, 'longitude': -118.33383}",2.0
Harriet's Rooftop,"['8490 Sunset Blvd', 'West Hollywood, CA 90069']",West Hollywood,3.0,91,"{'latitude': 34.094176, 'longitude': -118.375651}",
The Mermaid,"['428 E 2nd St', 'Los Angeles, CA 90012']",Los Angeles,4.0,111,"{'latitude': 34.047183, 'longitude': -118.2388289}",2.0
Power House,"['1714 N Highland Ave', 'Los Angeles, CA 90028']",Los Angeles,4.0,112,"{'latitude': 34.10216, 'longitude': -118.33841}",2.0
Moonshadows,"['20356 Pacific Coast Hwy', 'Malibu, CA 90265']",Malibu,4.0,2410,"{'latitude': 34.037591, 'longitude': -118.618571}",3.0
The Powder Room,"['1606 N Cahuenga Blvd', 'Los Angeles, CA 90028']",Los Angeles,4.5,68,"{'latitude': 34.1000529, 'longitude': -118.3294078}",2.0
Resident,"['428 S Hewitt St', 'Los Angeles, CA 90013']",Los Angeles,4.0,361,"{'latitude': 34.04267, 'longitude': -118.2349}",2.0
General Lee's,"['475 Gin Ling Way', 'Los Angeles, CA 90012']",Los Angeles,4.0,208,"{'latitude': 34.0658, 'longitude': -118.23753}",2.0
Toca Madera,"['8450 W 3rd St', 'Los Angeles, CA 90048']",Los Angeles,4.0,2093,"{'latitude': 34.073059, 'longitude': -118.3749338}",3.0
Harlowe,"['7321 Santa Monica Blvd', 'West Hollywood, CA 90046']",West Hollywood,4.0,429,"{'latitude': 34.09103, 'longitude': -118.34952}",2.0
Tempo Cantina,"['12056 Paramount Blvd', 'Downey, CA 90242']",Downey,4.0,1406,"{'latitude': 33.93199, 'longitude': -118.1454}",2.0
Apothéke,"['1746 N Spring St', 'Los Angeles, CA 90012']",Los Angeles,4.0,221,"{'latitude': 34.06991, 'longitude': -118.22545}",3.0
Formosa Cafe,"['7156 Santa Monica Blvd', 'West Hollywood, CA 90046']",West Hollywood,4.0,335,"{'latitude': 34.09030433, 'longitude': -118.34603833}",2.0
Society Room,"['8289 Santa Monica Blvd', 'West Hollywood, CA 90046']",West Hollywood,4.0,14,"{'latitude': 34.091, 'longitude': -118.37004}",
Johnny's Bar,"['5006 York Blvd', 'Los Angeles, CA 90042']",Los Angeles,4.0,264,"{'latitude': 34.121139, 'longitude': -118.206665}",1.0
Blue Goose Lounge,"['5201 W Sunset Blvd', 'Los Angeles, CA 90027']",Los Angeles,4.0,208,"{'latitude': 34.0982549, 'longitude': -118.3034489}",2.0
The Lincoln,"['2536 Lincoln Blvd', 'Los Angeles, CA 90291']",Los Angeles,4.0,196,"{'latitude': 33.9915657043457, 'longitude': -118.448348999023}",2.0
Gold Room,"['1558 W Sunset Blvd', 'Los Angeles, CA 90026']",Los Angeles,3.5,652,"{'latitude': 34.0764393, 'longitude': -118.2569678}",1.0
Melody Lounge,"['939 N Hill St', 'Los Angeles, CA 90012']",Los Angeles,4.0,209,"{'latitude': 34.0655981, 'longitude': -118.2382151}",2.0
"The Rooftop at The Standard, Downtown LA","['550 S Flower St', 'Los Angeles, CA 90071']",Los Angeles,3.5,1565,"{'latitude': 34.0501911926812, 'longitude': -118.256970106494}",3.0
HOLIDAY BAR,"['2471 E Whittier Blvd', 'Los Angeles, CA 90023']",Los Angeles,4.0,36,"{'latitude': 34.03389, 'longitude': -118.21405}",2.0
Birds & Bees,"['207 S Broadway', 'Los Angeles, CA 90012']",Los Angeles,4.0,368,"{'latitude': 34.05234, 'longitude': -118.24723}",2.0
Good Times at Davey Wayne's,"['1611 N El Centro Ave', 'Los Angeles, CA 90028']",Los Angeles,3.5,1312,"{'latitude': 34.100235, 'longitude': -118.323966}",2.0
Drawing Room,"['1800 Hillhurst Ave', 'Los Angeles, CA 90027']",Los Angeles,4.0,269,"{'latitude': 34.10384, 'longitude': -118.287041}",1.0
Tom Tom,"['8932 Santa Monica Blvd', 'West Hollywood, CA 90069']",West Hollywood,3.5,663,"{'latitude': 34.08396, 'longitude': -118.3848}",3.0
Accomplice Bar,"['3811 Grand View Blvd', 'Los Angeles, CA 90066']",Los Angeles,4.5,126,"{'latitude': 34.0044153, 'longitude': -118.4310809}",2.0
The Love Song Bar,"['450 S Main St', 'The Regent', 'Los Angeles, CA 90013']",Los Angeles,4.0,144,"{'latitude': 34.0472061932087, 'longitude': -118.248006775975}",2.0
Far Bar,"['347 E 1st St', 'Los Angeles, CA 90012']",Los Angeles,3.5,1949,"{'latitude': 34.04973, 'longitude': -118.23944}",2.0
Trophy Wife Bar,"['3715 W Evans St', 'Los Angeles, CA 90027']",Los Angeles,4.0,129,"{'latitude': 34.106028, 'longitude': -118.27328}",2.0
Melrose Umbrella Co.,"['7465 Melrose Ave', 'Los Angeles, CA 90046']",Los Angeles,4.0,510,"{'latitude': 34.083851, 'longitude': -118.352725}",2.0
Bar Bandini,"['2150 Sunset Blvd', 'Los Angeles, CA 90026']",Los Angeles,4.0,119,"{'latitude': 34.0771713256836, 'longitude': -118.265487670898}",2.0
Covell,"['4628 Hollywood Blvd', 'Los Angeles, CA 90027']",Los Angeles,4.5,442,"{'latitude': 34.1002560180096, 'longitude': -118.290309906006}",2.0
4100 Bar,"['1087 Manzanita St', 'Los Angeles, CA 90029']",Los Angeles,4.0,528,"{'latitude': 34.092885676512, 'longitude': -118.281318144806}",2.0
3rd Base LA,"['1562 N Cahuenga Blvd', 'Los Angeles, CA 90028']",Los Angeles,4.0,121,"{'latitude': 34.0995115, 'longitude': -118.32893067}",2.0
Thunderbolt,"['1263 W Temple St', 'Los Angeles, CA 90026']",Los Angeles,4.5,50,"{'latitude': 34.066426, 'longitude': -118.2541135}",2.0
The Black Cat,"['3909 Sunset Blvd', 'Los Angeles, CA 90029']",Los Angeles,4.0,489,"{'latitude': 34.092097, 'longitude': -118.279745}",2.0
Broken Shaker at Freehand Los Angeles,"['416 West 8th St', 'Los Angeles, CA 90014']",Los Angeles,4.0,539,"{'latitude': 34.044804, 'longitude': -118.25665}",2.0
Idle Hour,"['4824 N Vineland Ave', 'Los Angeles, CA 91601']",Los Angeles,4.0,1047,"{'latitude': 34.158376, 'longitude': -118.36992}",2.0
Melody Bar and Grill,"['9132 S Sepulveda Blvd', 'Los Angeles, CA 90045']",Los Angeles,4.0,712,"{'latitude': 33.95381, 'longitude': -118.39565}",2.0
Rabbit Hole,"['24 W Main St', 'Alhambra, CA 91801']",Alhambra,4.0,542,"{'latitude': 34.094775142337674, 'longitude': -118.12724999329717}",2.0
Morrison Atwater Village,"['3179 Los Feliz Blvd', 'Los Angeles, CA 90039']",Los Angeles,4.5,4452,"{'latitude': 34.12384, 'longitude': -118.26868}",2.0
Alibi Room,"['12236 W Washington Blvd', 'Los Angeles, CA 90066']",Los Angeles,4.0,1491,"{'latitude': 33.99689, 'longitude': -118.42654}",2.0
Player One,"['5126 Lankershim Blvd', 'Los Angeles, CA 91601']",Los Angeles,4.0,94,"{'latitude': 34.1638, 'longitude': -118.37362}",
Founders Ale House,"['8771 W Pico Blvd', 'Los Angeles, CA 90035']",Los Angeles,4.5,244,"{'latitude': 34.0550257964308, 'longitude': -118.38336369965}",2.0
The Roof Hookah Lounge,"['3341 Cahuenga Blvd', 'Los Angeles, CA 90068']",Los Angeles,4.0,14,"{'latitude': 34.13083, 'longitude': -118.35131}",
Akbar,"['4356 W Sunset Blvd', 'Los Angeles, CA 90029']",Los Angeles,4.0,352,"{'latitude': 34.095677, 'longitude': -118.284217}",1.0
Biergarten,"['206 N Western Ave', 'Los Angeles, CA 90004']",Los Angeles,4.0,804,"{'latitude': 34.0748525742151, 'longitude': -118.308902978897}",2.0
Berkshire House,"['143 N La Brea Ave', 'Los Angeles, CA 90036']",Los Angeles,4.5,151,"{'latitude': 34.07478, 'longitude': -118.34437}",2.0
The York,"['5018 York Blvd', 'Los Angeles, CA 90042']",Los Angeles,3.5,1010,"{'latitude': 34.121063, 'longitude': -118.206283}",2.0
Garden Cafe,"['681 S Western Ave', 'Los Angeles, CA 90005']",Los Angeles,4.5,23,"{'latitude': 34.060409, 'longitude': -118.309518}",2.0
Met Him At A Bar,"['801 S La Brea', 'Los Angeles, CA 90036']",Los Angeles,4.5,191,"{'latitude': 34.060415, 'longitude': -118.345018}",2.0
Verdugo Bar,"['3408 Verdugo Rd', 'Los Angeles, CA 90065']",Los Angeles,4.0,567,"{'latitude': 34.1137390136719, 'longitude': -118.235038757324}",2.0
Eastside Luv Wine Bar Y Queso,"['1835 E 1st St', 'Los Angeles, CA 90033']",Los Angeles,3.5,314,"{'latitude': 34.04727, 'longitude': -118.2183}",2.0
Velvet Margarita,"['1612 N Cahuenga Blvd', 'Los Angeles, CA 90028']",Los Angeles,4.0,1202,"{'latitude': 34.10026102439644, 'longitude': -118.32933455845004}",2.0
Catcher In the Rye,"['10550 Riverside Dr', 'Los Angeles, CA 91602']",Los Angeles,4.0,494,"{'latitude': 34.1520046983892, 'longitude': -118.360824015878}",2.0
Star Night,"['3855 Wilshire Blvd', 'Los Angeles, CA 90010']",Los Angeles,4.0,121,"{'latitude': 34.06193, 'longitude': -118.3107}",2.0
The Rose Venice,"['220 Rose Ave', 'Venice, CA 90291']",Venice,3.5,1930,"{'latitude': 33.99614, 'longitude': -118.47704}",2.0
Arts District Brewing Company,"['828 Traction Ave', 'Los Angeles, CA 90013']",Los Angeles,4.0,1077,"{'latitude': 34.0446217616778, 'longitude': -118.235323801466}",2.0
Cork And Tap Beer And Wine Bar,"['10861 Weyburn Ave', 'Los Angeles, CA 90024']",Los Angeles,4.5,29,"{'latitude': 34.0631, 'longitude': -118.44362}",1.0
The Redwood Room,"['4533 1/2 Slauson Ave', 'Maywood, CA 90270']",Maywood,4.5,51,"{'latitude': 33.9873046875, 'longitude': -118.184196472168}",1.0
The Mandrake Bar,"['2692 S La Cienega Blvd', 'Los Angeles, CA 90034']",Los Angeles,4.0,297,"{'latitude': 34.0338821411133, 'longitude': -118.376045227051}",2.0
18 Social,"['899 Francisco St', 'Los Angeles, CA 90017']",Los Angeles,4.0,59,"{'latitude': 34.0470342946882, 'longitude': -118.264396183085}",2.0
Upstairs at the Ace Hotel,"['921 S Broadway', 'Los Angeles, CA 90015']",Los Angeles,3.5,625,"{'latitude': 34.0419096, 'longitude': -118.2568325}",2.0
Bar Henry,"['1228 W Sunset Blvd', 'Los Angeles, CA 90026']",Los Angeles,4.5,73,"{'latitude': 34.069037, 'longitude': -118.2507193}",2.0
Mr Furley's Bar,"['14649 Ventura Blvd', 'Sherman Oaks, CA 91403']",Sherman Oaks,4.0,522,"{'latitude': 34.15186, 'longitude': -118.45251}",1.0
The Parlor,"['7250 Melrose Ave', 'Los Angeles, CA 90046']",Los Angeles,3.5,671,"{'latitude': 34.08324, 'longitude': -118.34769}",2.0
Cha Cha Lounge,"['2375 Glendale Blvd', 'Los Angeles, CA 90039']",Los Angeles,3.5,746,"{'latitude': 34.0993799, 'longitude': -118.25958}",1.0
The Rooftop by JG,"['9850 Wilshire Blvd', 'Beverly Hills, CA 90210']",Beverly Hills,4.0,386,"{'latitude': 34.06693, 'longitude': -118.4105}",4.0
Sorry Not Sorry,"['11520 W Pico Blvd', 'Los Angeles, CA 90064']",Los Angeles,4.0,103,"{'latitude': 34.0331, 'longitude': -118.4425}",2.0
Prank,"['1100 S Hope St', 'Los Angeles, CA 90015']",Los Angeles,4.0,828,"{'latitude': 34.042005, 'longitude': -118.263016}",2.0
The Woodman,"['13615 Ventura Blvd', 'Los Angeles, CA 91423']",Los Angeles,4.0,1061,"{'latitude': 34.148148, 'longitude': -118.430145}",2.0
Black Rabbit Rose,"['1719 N Hudson Ave', 'Los Angeles, CA 90028']",Los Angeles,4.0,339,"{'latitude': 34.1020663181637, 'longitude': -118.33211430417}",2.0
Manuela,"['907 E 3rd St', 'Los Angeles, CA 90013']",Los Angeles,4.0,1022,"{'latitude': 34.04608, 'longitude': -118.23489}",2.0
Pilot,"['1060 S Broadway', 'The Hoxton', 'Los Angeles, CA 90015']",Los Angeles,4.0,180,"{'latitude': 34.03973, 'longitude': -118.25852}",
Rooftop at The Glenmark Hotel,"['1100 N Brand Blvd', 'Glendale, CA 91202']",Glendale,3.0,56,"{'latitude': 34.1616, 'longitude': -118.2546}",
The Corner Bar,"['13126 Hawthorne Blvd', 'Hawthorne, CA 90250']",Hawthorne,4.5,141,"{'latitude': 33.91322, 'longitude': -118.35204}",1.0
SALT Restaurant and Bar,"['13534 Bali Way', 'Marina del Rey, CA 90292']",Marina del Rey,3.5,1202,"{'latitude': 33.9801104537557, 'longitude': -118.445956060783}",2.0
Gold Line,"['5607 N Figueroa St', 'Los Angeles, CA 90042']",Los Angeles,4.0,60,"{'latitude': 34.10929, 'longitude': -118.19403}",2.0
Above SIXTY,"['9360 Wilshire Blvd', 'Beverly Hills, CA 90212']",Beverly Hills,4.0,85,"{'latitude': 34.0667, 'longitude': -118.39617}",2.0
The Misfit Restaurant + Bar,"['225 Santa Monica Blvd', 'Santa Monica, CA 90401']",Santa Monica,4.0,3934,"{'latitude': 34.015401, 'longitude': -118.496658}",2.0
Residuals Tavern,"['11042 Ventura Blvd', 'Studio City, CA 91604']",Studio City,4.5,76,"{'latitude': 34.14058, 'longitude': -118.37149}",1.0
Spare Tire Kitchen & Tavern,"['5370 Wilshire Blvd', 'Los Angeles, CA 90036']",Los Angeles,4.0,1148,"{'latitude': 34.0620758597251, 'longitude': -118.345577081314}",2.0
The Fable - Eagle Rock,"['1630 Colorado Blvd', 'Los Angeles, CA 90041']",Los Angeles,4.0,26,"{'latitude': 34.1392346, 'longitude': -118.2020612}",
Red Lion Tavern,"['2366 Glendale Blvd', 'Los Angeles, CA 90039']",Los Angeles,4.0,1649,"{'latitude': 34.09921755262867, 'longitude': -118.25892339999997}",2.0
Firefly,"['11720 Ventura Blvd', 'Studio City, CA 91604']",Studio City,4.0,2297,"{'latitude': 34.141468, 'longitude': -118.388418}",3.0
The Nickel Mine,"['11363 Santa Monica Blvd', 'Los Angeles, CA 90025']",Los Angeles,4.0,656,"{'latitude': 34.0460437, 'longitude': -118.4504593}",2.0
The Snug,"['4108 W Magnolia Blvd', 'Burbank, CA 91505']",Burbank,4.0,188,"{'latitude': 34.1661971, 'longitude': -118.3515566}",1.0
The Semi-Tropic,"['1412 Glendale Blvd', 'Los Angeles, CA 90026']",Los Angeles,4.5,401,"{'latitude': 34.07998, 'longitude': -118.25979}",2.0
Monty Bar,"['1222 W 7th St', 'Los Angeles, CA 90017']",Los Angeles,4.0,204,"{'latitude': 34.0516873, 'longitude': -118.2666392}",2.0
Blipsy Bar,"['369 N Western Ave', 'Los Angeles, CA 90004']",Los Angeles,3.5,371,"{'latitude': 34.0777401, 'longitude': -118.3092949}",1.0
Gold-Diggers,"['5632 Santa Monica Blvd', 'Los Angeles, CA 90038']",Los Angeles,4.0,39,"{'latitude': 34.0906151, 'longitude': -118.3126463}",
Candela,"['831 S La Brea Ave', 'Los Angeles, CA 90036']",Los Angeles,4.0,669,"{'latitude': 34.0596284, 'longitude': -118.3451919}",2.0
The Wolves,"['519 S Spring St', 'Los Angeles, CA 90013']",Los Angeles,4.0,227,"{'latitude': 34.0470476, 'longitude': -118.2501702}",2.0
The Roost,"['3100 Los Feliz Blvd', 'Los Angeles, CA 90039']",Los Angeles,4.0,329,"{'latitude': 34.12422, 'longitude': -118.2665}",1.0
Game Sports Bar Restaurant & Lounge,"['5630 W Manchester Ave', 'Los Angeles, CA 90045']",Los Angeles,3.5,436,"{'latitude': 33.95944, 'longitude': -118.37957}",2.0
Mystic Water Kava Bar,"['7561 Center Ave', 'Ste 6', 'Huntington Beach, CA 92647']",Huntington Beach,4.5,85,"{'latitude': 33.734538467373, 'longitude': -117.997311092913}",2.0
Grá,"['1524 Pizarro St', 'Los Angeles, CA 90026']",Los Angeles,4.5,90,"{'latitude': 34.066696, 'longitude': -118.2607331}",
Melrose Station,"['7384 Melrose Ave', 'Los Angeles, CA 90046']",Los Angeles,4.0,112,"{'latitude': 34.083469, 'longitude': -118.3510004}",2.0
The Backroom,"['8788 W Sunset Blvd', 'West Hollywood, CA 90069']",West Hollywood,4.5,23,"{'latitude': 34.0909431, 'longitude': -118.3826379}",2.0
Employees Only,"['7953 Santa Monica Blvd', 'West Hollywood, CA 90046']",West Hollywood,4.0,296,"{'latitude': 34.0910009082559, 'longitude': -118.363145592593}",2.0
Te'Kila,"['6541 Hollywood Blvd', 'Los Angeles, CA 90028']",Los Angeles,4.0,999,"{'latitude': 34.101795, 'longitude': -118.3323928}",2.0
The Brickyard Pub,"['1810 N Wilcox Ave', 'Los Angeles, CA 90028']",Los Angeles,4.5,115,"{'latitude': 34.1042076559106, 'longitude': -118.330657577784}",2.0
The Galaxy Bar,"['6925 Hollywood Blvd', 'TCL CHINESE THEATRE', 'Los Angeles, CA 90028']",Los Angeles,3.5,6,"{'latitude': 34.10202, 'longitude': -118.34094}",
Plan Check Kitchen + Bar,"['1800 Sawtelle Blvd', 'Los Angeles, CA 90025']",Los Angeles,4.0,2628,"{'latitude': 34.04382, 'longitude': -118.44589}",2.0
Ever Bar,"['1800 Argyle Ave', 'Los Angeles, CA 90028']",Los Angeles,4.5,35,"{'latitude': 34.10394, 'longitude': -118.3248}",2.0
90 West Lounge,"['12740 Culver Blvd', 'Unit H', 'Los Angeles, CA 90066']",Los Angeles,4.5,136,"{'latitude': 33.9852859252787, 'longitude': -118.424752990213}",1.0
The Short Stop,"['1455 W Sunset Blvd', 'Los Angeles, CA 90026']",Los Angeles,3.5,888,"{'latitude': 34.0752952, 'longitude': -118.2536317}",1.0
The Study - Los Feliz,"['1741 N Vermont Ave', 'Los Angeles, CA 90027']",Los Angeles,3.5,79,"{'latitude': 34.1024957, 'longitude': -118.2919049}",2.0
Banditos Tacos & Tequila,"['900 W Martin Luther King Jr Blvd', 'Los Angeles, CA 90037']",Los Angeles,4.0,310,"{'latitude': 34.0107222718441, 'longitude': -118.290144279599}",2.0
The Red Door Toluca Lake,"['10057 Riverside Dr', 'Toluca Lake, CA 91602']",Toluca Lake,4.0,431,"{'latitude': 34.152515, 'longitude': -118.350204}",2.0
The Cellar Bar & Grill,"['1880 Century Park E', 'Los Angeles, CA 90067']",Los Angeles,3.5,123,"{'latitude': 34.061878, 'longitude': -118.414115}",2.0
