Review_0,Review_1,Review_2,Id
"Now this is a tiny speakeasy!

Calling it cozy or intimate doesn't do it justice. The few times I have been here after a night out for a nightcap I have...","First impressions: Cute speakeasy... very intimate setting and dimly lit, would only be good if you want to get super close to your date... but not if you...","Friends and I stumbled upon this place and it was so nice! 

Interior: 
Love the vibe inside, very intimate, great for a date.

Drinks:
Hong Kong Garden: A...",_MjMpJ6fVQZbbTOZf8T2XA
"Post Covid review: 

I mean wow! This please has all the vibes! So let's get right into this review. I will start by saying I was skeptical of this place...",Awesome drinks and food and cozy ambiance! We were seated right away by a cute fireplace. All social distancing precautions were taken. I ordered the...,"Pre-pandemic, a couple of girlfriends and I got so drunk on cheap happy hour wine here ($8 per glass), we spontaneously booked a trip to Turkey. 

That trip...",AlZYxW1hQ3S2sGbtNjo64w
Low key speakeasy with great cocktails. Was ordering to go cocktails ( can only do that through DoorDash) but when we picked it up we decide to sit down...,"While the COVID-19 Pandemic has killed the New York bar scene, it has created the cocktail delivery business. Within minutes of ordering a specialty...",Attaboy was always my husband's favorite bar. He is kind of a cocktail nerd! During pandemic we started going more often to support locals and also who...,H7S7-vF2z_HfaLo6BGPetw
"I've come here a few times and their drinks are pretty good! However, the place does get pretty crowded and loud, so if you're looking for a more low key...",This place can be a little tricky to find as it's outside the Chelsea Market but you actually have to go down a flight of stairs on the side to get...,"Hidden deep under Chelsea Market with only an ""Open"" sign out front to identify it, you really have to know where your going, or you have to be dumb...",-egltOQhAdo1kWlPSJfmvA
"Reservation was at 3pm, got seated at 3:30pm. The host was clearly not attentive. I get we are in a pandemic but $75 per person prior to entry (plus before...",Amazing view. It was freezing outside so we sat in the lounge rather than the rooftop. They had really uncomfortable chairs in the lounge so make sure to...,WORST Rooftop I ever went to.  Don't waste your beautiful weekend night in this place. There are other places you can definitely go and enjoy a much better...,9sU8ceKHiqNrLBMRM-aUkg
"Absolutely love this place, both before and during COVID.

I loved coming before COVID - elegant ambiance, fun cocktail menu, and great snacks (lots of...","Hotel Delmano is open right now with first come, first serve outdoor seating. Frozen painchiller was perfect (my friends and I took some to go). Definitely...","It is time for spoiling my lovely and cutie friend. Because of her, I tend to go out a lot more than usual. After we had dinner, she still wanted to hanging...",g8-qHshfhb1Tx3VMYVDZgg
The only thing this rooftop got going for itself is the really nice views facing Downtown Manhattan as there's not a single taller building (or as tall in...,It was good idea to go to rooftop bar during weekday and early. Sometime I just in a mood to chilling out and talking to my friends in a place that is not...,"The place was so beautiful and the views at sunset were great. The drinks were super reasonably priced, especially for a rooftop bar. It wasn't overcrowded...",ODjhHdynpv4g9y0lmKvaiA
"I miss nyc Harlem especially, the food the music the joyousness of my old neighborhood.  At least i ate there before covid 19 arrived; I pray all are well...","Excellent service, the outer part of the bar has plenty of seats and nicely heated. Drinks are a bit pricey, but strong.",This is a cool spot in Harlem for good music and drinks. I went with my friends on a Saturday night and we found a little nook to sit in together. The bar...,MfoJDhRzT6ZDhK4mvTWLJQ
"We made a mistake with the tabs. The staff was very patient and helpful. I'm sorry for the misunderstanding and trouble.

DJ was good. Music wasnt too loud...","I highly recommend coming here! However, this a hit or miss kind of place. Depending on the DJ it can either be very lively or very dead. On a good night,...","Came here for a friend's birthday and was pretty disappointed. 

Starting from the worst and getting to the best parts of this place. 

I was charged over a...",ahMxvJI5SnqHUccFSpYWwg
"Really cool spot (that's a bit hard to find and currently under scaffolding) but once you're inside and make your way downstairs, it's quite large for a...","We were looking to kill some time & came across this place, they still had happy hour till 7 so that was a good start. 
Odd looking place & entrance, once u...","Dropped by for celebratory drinks of the birthday kind for a friend. Aside from the fold-up sign they placed outside, the location is fairly non-descript--a...",AydiQxXWQLqVrZ9sEZTxtw
"Awesome drink choice (they have a few hot drinks available for $10), follows COVID protocols, chill setting. This is all I ask for in today's environment....","This has been my go-to pandemic staple! They go above and beyond to make you comfortable. And the ""mandatory"" hot dogs are delicious. I look forward to them...","Stay away!
The snobby staff and waitress / bartender is a racist trump supporter who selectively decides who she gives service to on basis of color and she...",XZBxx5rdGBBnT2RPSdV8EQ
"While staying at the Renaissance Hotel, we visited the R Lounge several times. It's amazing! And I think its a secret!

It was never too busy but always...","Found this place via Pinterest on great photo locations. So naturally I decided to come check it out on my own. 

Honestly I didn't know what to expect...","CRAPPY service. Our waiter was an absolute idiot, walked away several times, ugh! 

Food is overpriced. Tasty, but not worth $25/plate! 

GREAT VIEW! Times...",iq9_CMtUT1SwGcEL8fSDNQ
"This place is on the money. Nice atmosphere the bartender's a nice the patrons there are nice. 

I do like when they have trivia night there. The karaoke...",This place is as good as dive bars can get. I was quite pleasantly surprised that I had a blast considering that this place is located in Brooklyn! I'm not...,"This place was awesome! Cheap drinks, free pizza and karaoke, what more can you really ask for? You're set for a good night here. We came on a Saturday...",wpXbDM43Jb7NvPZeW9v9Sg
Tour the art gallery and then walk into the hidden speakeasy in the back. The drinks are all top notch and bartenders are super friendly. The Vanishing...,"Honestly this is my go to spot and go to speakeasy lol

Interior:
Cool secret door within a art gallery type of location. Open up and say whoa. Inside it...","Love this little quiet gem - great atmosphere, reasonable (for NY) prices and creative cocktails. We stopped in at 6pm on a Wednesday and had the place...",w83h9sA6mnNEGHMu_Wm67Q
"I've been sponsoring private events in NYC venues, largely nightclubs and lounges, for more than 20 years, scarily enough. Perhaps you won't be surprised to...",Came for a company's holiday party and I was impressed by the nice view of the Columbus Circle. Venue was spacious which can accommodate a few hundred...,I want to like this place but haven't had good experiences and for some reasons we keep going back. Our server was rude both times that we sat in the...,QY8evrH-4fN6nvSCf7Ogsw
"This is my second visit to the mark. Every time I end up comming here, I always find myself being the akward person that is just looking around in all...","So between the hookers and the bad service where should we begin....

I dont know how NYPD hasn't shut this place down. The staff is clearly being paid off...","I love the drinks and the food in the bar, however have been really disgusted about all the escorts sitting around this place waiting for clients. Whether...",i-xQaCux-7E4JKXBa6RRyA
"I can't believe this place has such low reviews on here. This was my friend and I's favorite place during our trip to New York. First of all, it is a TRUE...",I've been here twice and sadly both times the service was slow and mind you the place was no packed. I've gone pre and during Covid so no real excuse why it...,"So I came back, but for an event called Poetry Brothel (amazing combination of poetry, burlesque, and music that's become one of my favorite monthly events...",neHrnNsYPpRZqdXiemV-sg
"We ended up at the Top of the Box for my friends birthday in October and we have been there every other week since.  

Nightlife during COVID has been...",Great place for insta photos. Brooklyn skyline is breathtaking. Self Food n drink order via Smartphone. I hope they won't take away the waiters jobs. Food...,"This gem is in Williamsburg & the location is convenient by car. The food are more Tapas and there's plenty of drink options. 

The way you order your food...",GpWXYJs-_WV2V_XFx4nGog
This past Sunday was my first time stepping foot into this bar. It was such a dope experience. We were a group of 8.The owner is a sweetheart.He was...,"When I hear Astoria, I don't automatically associate it with cocktail bars. My mind still grasps at it being the place where we'd go to hookah bars as...","What an amazing cool alternative to the Astoria cocktail bar scene. Unlike other cocktail lounges, this speakeasy offers an elegant and relaxed gathering...",TI5dWiHdFn55WQDmvffu0Q
I love rooftop bars and this one has been on my list for a while. I'm not crazy about the location. It's in a pretty desolate area with little to no other...,"Azul Rooftop was poppin! such a chill beautiful view. the food and drinks were delicious. hospitality was phenomenal. Earl(security), Ariel(Supervisor),...",Usually I lend a bit of leniency to rooftop bars when it comes to the quality of the food and drink because everyone knows you're really paying for the...,7qs5v182p5SnxmGgffkhLw
This is my favorite bar in New York! I've been drinking there for 3 years. It matched all my demand for a bar. Great drinks! And sooo creative! Owners make...,"The bar is located on the roof of a beautiful hotel in flushing. 

My friend and I came here around 7pm on a Friday evening. The weather was perfect with...","Kind of didn't want to post this review because I wanted to keep this place a secret but nonetheless, here we go~

After naked crab I came here compelled by...",NVx7gfdd4NDAwvj6URZ2aQ
